task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
293	6c/5fb8ed	3688402	pipeline:assign_features_with_stringtie:stringtie (282)	COMPLETED	0	2025-08-06 12:43:59.447	673ms	140ms	21.2%	2.7 MB	3.8 MB	1.4 MB	49.4 KB
283	ca/f6612b	3688609	pipeline:assign_features_with_stringtie:stringtie (272)	COMPLETED	0	2025-08-06 12:44:00.125	728ms	131ms	16.9%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
304	96/df26ed	3688820	pipeline:assign_features_with_stringtie:stringtie (293)	COMPLETED	0	2025-08-06 12:44:00.858	663ms	113ms	24.4%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
284	34/45b142	3689030	pipeline:assign_features_with_stringtie:stringtie (273)	COMPLETED	0	2025-08-06 12:44:01.526	874ms	140ms	16.1%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
303	e3/39fdc5	3689243	pipeline:assign_features_with_stringtie:stringtie (292)	COMPLETED	0	2025-08-06 12:44:02.405	1s	170ms	14.0%	4 MB	37.2 MB	1.4 MB	49.3 KB
286	c9/a51071	3689425	pipeline:assign_features_with_stringtie:stringtie (275)	COMPLETED	0	2025-08-06 12:44:03.422	817ms	134ms	16.3%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
306	d0/60da5f	3689636	pipeline:assign_features_with_stringtie:stringtie (295)	COMPLETED	0	2025-08-06 12:44:04.244	984ms	519ms	5.3%	4 MB	37.2 MB	1.4 MB	49.3 KB
308	de/8d4152	3689843	pipeline:assign_features_with_stringtie:stringtie (297)	COMPLETED	0	2025-08-06 12:44:05.233	682ms	117ms	24.0%	2.7 MB	3.8 MB	1.4 MB	49.4 KB
307	94/346fe7	3690052	pipeline:assign_features_with_stringtie:stringtie (296)	COMPLETED	0	2025-08-06 12:44:05.920	669ms	110ms	24.9%	2.7 MB	3.8 MB	1.4 MB	49.4 KB
302	55/bfab19	3690258	pipeline:assign_features_with_stringtie:stringtie (291)	COMPLETED	0	2025-08-06 12:44:06.595	764ms	130ms	16.8%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
301	c3/6b0706	3690546	pipeline:assign_features_with_stringtie:stringtie (290)	COMPLETED	0	2025-08-06 12:44:07.364	670ms	116ms	24.5%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
315	be/8d6bd1	3690753	pipeline:assign_features_with_stringtie:stringtie (304)	COMPLETED	0	2025-08-06 12:44:08.039	693ms	125ms	17.3%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
309	7e/bbae0e	3690962	pipeline:assign_features_with_stringtie:stringtie (298)	COMPLETED	0	2025-08-06 12:44:08.736	850ms	350ms	22.7%	7.4 MB	44 MB	167.7 MB	121.4 KB
317	6d/b43a58	3691168	pipeline:assign_features_with_stringtie:stringtie (306)	COMPLETED	0	2025-08-06 12:44:09.592	936ms	105ms	26.6%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
305	d1/0d7d4e	3691378	pipeline:assign_features_with_stringtie:stringtie (294)	COMPLETED	0	2025-08-06 12:44:10.534	681ms	116ms	18.4%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
318	5d/9ceb8b	3691587	pipeline:assign_features_with_stringtie:stringtie (307)	COMPLETED	0	2025-08-06 12:44:11.230	663ms	110ms	25.3%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
313	0e/6b7c6f	3691796	pipeline:assign_features_with_stringtie:stringtie (302)	COMPLETED	0	2025-08-06 12:44:11.898	664ms	129ms	17.4%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
311	f6/278b31	3692007	pipeline:assign_features_with_stringtie:stringtie (300)	COMPLETED	0	2025-08-06 12:44:12.650	3.1s	136ms	21.4%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
314	50/687266	3692320	pipeline:assign_features_with_stringtie:stringtie (303)	COMPLETED	0	2025-08-06 12:44:15.716	658ms	141ms	16.0%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
312	ee/367df3	3692530	pipeline:assign_features_with_stringtie:stringtie (301)	COMPLETED	0	2025-08-06 12:44:16.379	668ms	177ms	18.0%	4 MB	37.2 MB	1.4 MB	49.3 KB
323	55/8337d0	3692746	pipeline:assign_features_with_stringtie:stringtie (312)	COMPLETED	0	2025-08-06 12:44:17.051	811ms	121ms	17.5%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
316	4a/8a3670	3693058	pipeline:assign_features_with_stringtie:stringtie (305)	COMPLETED	0	2025-08-06 12:44:17.867	676ms	118ms	24.0%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
327	7f/9f17ab	3693267	pipeline:assign_features_with_stringtie:stringtie (316)	COMPLETED	0	2025-08-06 12:44:18.548	857ms	333ms	26.5%	18.3 MB	255.2 MB	156.5 MB	101.9 KB
319	aa/030c4e	3693578	pipeline:assign_features_with_stringtie:stringtie (308)	COMPLETED	0	2025-08-06 12:44:19.410	686ms	130ms	22.2%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
310	5b/d8f18e	3693786	pipeline:assign_features_with_stringtie:stringtie (299)	COMPLETED	0	2025-08-06 12:44:20.100	940ms	113ms	18.4%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
325	ed/fd5229	3693993	pipeline:assign_features_with_stringtie:stringtie (314)	COMPLETED	0	2025-08-06 12:44:21.044	697ms	157ms	14.9%	2.7 MB	3.8 MB	1.4 MB	49.4 KB
328	8a/fa1c4c	3694230	pipeline:assign_features_with_stringtie:stringtie (317)	COMPLETED	0	2025-08-06 12:44:21.745	673ms	123ms	17.3%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
326	a4/63cde9	3694439	pipeline:assign_features_with_stringtie:stringtie (315)	COMPLETED	0	2025-08-06 12:44:22.423	654ms	112ms	25.1%	2.7 MB	3.8 MB	1.4 MB	49.4 KB
330	d9/8498a9	3694653	pipeline:assign_features_with_stringtie:stringtie (319)	COMPLETED	0	2025-08-06 12:44:23.082	841ms	159ms	19.1%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
324	63/400f98	3694862	pipeline:assign_features_with_stringtie:stringtie (313)	COMPLETED	0	2025-08-06 12:44:23.928	895ms	117ms	24.3%	2.7 MB	3.8 MB	1.4 MB	49.4 KB
320	db/b41f00	3695176	pipeline:assign_features_with_stringtie:stringtie (309)	COMPLETED	0	2025-08-06 12:44:24.828	747ms	233ms	14.4%	4 MB	37.2 MB	1.4 MB	49.3 KB
321	0f/4b4c07	3695385	pipeline:assign_features_with_stringtie:stringtie (310)	COMPLETED	0	2025-08-06 12:44:25.580	682ms	112ms	24.9%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
329	fa/fef324	3695568	pipeline:assign_features_with_stringtie:stringtie (318)	COMPLETED	0	2025-08-06 12:44:26.267	806ms	169ms	18.5%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
334	52/6dedfc	3695855	pipeline:assign_features_with_stringtie:stringtie (323)	COMPLETED	0	2025-08-06 12:44:27.078	687ms	109ms	25.8%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
332	b6/0a29bb	3696062	pipeline:assign_features_with_stringtie:stringtie (321)	COMPLETED	0	2025-08-06 12:44:27.770	684ms	112ms	18.9%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
331	0a/da2dd8	3696272	pipeline:assign_features_with_stringtie:stringtie (320)	COMPLETED	0	2025-08-06 12:44:28.459	961ms	477ms	3.8%	4 MB	9 MB	1.4 MB	49.3 KB
322	85/9e9ac5	3696479	pipeline:assign_features_with_stringtie:stringtie (311)	COMPLETED	0	2025-08-06 12:44:29.425	663ms	140ms	15.8%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
336	51/fba19a	3696689	pipeline:assign_features_with_stringtie:stringtie (325)	COMPLETED	0	2025-08-06 12:44:30.107	2.6s	2s	1.4%	4 MB	37.2 MB	1.4 MB	49.4 KB
335	ee/474397	3696953	pipeline:assign_features_with_stringtie:stringtie (324)	COMPLETED	0	2025-08-06 12:44:32.702	787ms	133ms	16.3%	2.7 MB	3.8 MB	1.4 MB	49.4 KB
341	a8/32e572	3697267	pipeline:assign_features_with_stringtie:stringtie (330)	COMPLETED	0	2025-08-06 12:44:33.495	688ms	113ms	24.9%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
333	43/77b265	3697475	pipeline:assign_features_with_stringtie:stringtie (322)	COMPLETED	0	2025-08-06 12:44:34.189	817ms	312ms	8.4%	4 MB	37.2 MB	1.4 MB	49.3 KB
337	af/1143ff	3697684	pipeline:assign_features_with_stringtie:stringtie (326)	COMPLETED	0	2025-08-06 12:44:35.012	671ms	125ms	23.0%	2.7 MB	3.8 MB	1.4 MB	49.4 KB
339	8d/e91ef6	3697893	pipeline:assign_features_with_stringtie:stringtie (328)	COMPLETED	0	2025-08-06 12:44:35.689	734ms	248ms	13.6%	4 MB	37.2 MB	1.4 MB	49.4 KB
340	2d/319f32	3698101	pipeline:assign_features_with_stringtie:stringtie (329)	COMPLETED	0	2025-08-06 12:44:36.428	806ms	307ms	25.6%	7.4 MB	236.9 MB	142.6 MB	62.6 KB
347	1f/28defd	3698313	pipeline:assign_features_with_stringtie:stringtie (336)	COMPLETED	0	2025-08-06 12:44:37.416	666ms	166ms	18.8%	4 MB	37.2 MB	1.4 MB	49.3 KB
343	63/a1cdc0	3698522	pipeline:assign_features_with_stringtie:stringtie (332)	COMPLETED	0	2025-08-06 12:44:38.088	665ms	110ms	19.0%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
346	8e/d0e489	3698729	pipeline:assign_features_with_stringtie:stringtie (335)	COMPLETED	0	2025-08-06 12:44:38.758	1.3s	549ms	5.0%	4 MB	37.2 MB	1.4 MB	49.3 KB
348	fe/2fbd19	3699044	pipeline:assign_features_with_stringtie:stringtie (337)	COMPLETED	0	2025-08-06 12:44:40.040	1s	322ms	8.2%	7.4 MB	43.8 MB	1.4 MB	49.3 KB
351	fb/add726	3699256	pipeline:assign_features_with_stringtie:stringtie (340)	COMPLETED	0	2025-08-06 12:44:41.115	945ms	125ms	23.0%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
352	d7/90b26e	3699467	pipeline:assign_features_with_stringtie:stringtie (341)	COMPLETED	0	2025-08-06 12:44:42.064	4.3s	3.5s	1.1%	4 MB	37.2 MB	1.4 MB	49.3 KB
345	71/c394c3	3699837	pipeline:assign_features_with_stringtie:stringtie (334)	COMPLETED	0	2025-08-06 12:44:46.407	1.6s	667ms	4.2%	4 MB	37.2 MB	1.4 MB	49.3 KB
338	5f/aa4fd1	3700046	pipeline:assign_features_with_stringtie:stringtie (327)	COMPLETED	0	2025-08-06 12:44:48.027	2.3s	120ms	18.1%	2.7 MB	3.8 MB	1.4 MB	49.4 KB
349	29/31d41b	3700255	pipeline:assign_features_with_stringtie:stringtie (338)	COMPLETED	0	2025-08-06 12:44:50.293	1.5s	167ms	13.8%	4 MB	37.2 MB	1.4 MB	49.3 KB
344	6c/4b8054	3700464	pipeline:assign_features_with_stringtie:stringtie (333)	COMPLETED	0	2025-08-06 12:44:51.770	1.9s	168ms	18.5%	7.4 MB	43.8 MB	1.4 MB	49.3 KB
350	ae/dc8f1d	3700673	pipeline:assign_features_with_stringtie:stringtie (339)	COMPLETED	0	2025-08-06 12:44:53.684	1.1s	149ms	15.5%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
353	31/f34f42	3700883	pipeline:assign_features_with_stringtie:stringtie (342)	COMPLETED	0	2025-08-06 12:44:54.779	996ms	156ms	14.9%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
358	0f/98caa1	3701196	pipeline:assign_features_with_stringtie:stringtie (347)	COMPLETED	0	2025-08-06 12:44:55.779	1.1s	123ms	17.1%	2.7 MB	3.8 MB	1.4 MB	49.4 KB
359	c1/8f19e6	3701404	pipeline:assign_features_with_stringtie:stringtie (348)	COMPLETED	0	2025-08-06 12:44:56.867	931ms	298ms	26.2%	7.4 MB	44 MB	136.1 MB	83.3 KB
360	0b/66c5c8	3701615	pipeline:assign_features_with_stringtie:stringtie (349)	COMPLETED	0	2025-08-06 12:44:57.803	2s	135ms	10.9%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
354	30/004e05	3701903	pipeline:assign_features_with_stringtie:stringtie (343)	COMPLETED	0	2025-08-06 12:44:59.793	5.4s	4.8s	0.6%	4 MB	37.2 MB	1.4 MB	49.3 KB
342	3a/9ec222	3702733	pipeline:assign_features_with_stringtie:stringtie (331)	COMPLETED	0	2025-08-06 12:45:05.174	3.9s	356ms	9.9%	7.1 MB	43.8 MB	1.4 MB	49.3 KB
356	cf/7e4be9	3702984	pipeline:assign_features_with_stringtie:stringtie (345)	COMPLETED	0	2025-08-06 12:45:09.062	2.1s	1.2s	2.4%	4 MB	37.2 MB	1.4 MB	49.4 KB
366	ae/d16c12	3703247	pipeline:assign_features_with_stringtie:stringtie (355)	COMPLETED	0	2025-08-06 12:45:11.158	1.5s	130ms	22.4%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
368	dd/4a4b7d	3703456	pipeline:assign_features_with_stringtie:stringtie (357)	COMPLETED	0	2025-08-06 12:45:12.620	2.7s	1.1s	3.6%	4 MB	37.2 MB	1.4 MB	49.3 KB
355	37/0bdcc4	3703668	pipeline:assign_features_with_stringtie:stringtie (344)	COMPLETED	0	2025-08-06 12:45:15.281	1.5s	180ms	13.2%	4 MB	37.2 MB	1.4 MB	49.3 KB
357	4e/81707e	3703884	pipeline:assign_features_with_stringtie:stringtie (346)	COMPLETED	0	2025-08-06 12:45:16.784	8.7s	7.6s	0.4%	4 MB	37.2 MB	1.4 MB	49.4 KB
361	be/c9031e	3704480	pipeline:assign_features_with_stringtie:stringtie (350)	COMPLETED	0	2025-08-06 12:45:25.446	1s	121ms	17.7%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
362	73/4f85a6	3704689	pipeline:assign_features_with_stringtie:stringtie (351)	COMPLETED	0	2025-08-06 12:45:26.453	1.4s	125ms	17.4%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
364	74/f4d29d	3705003	pipeline:assign_features_with_stringtie:stringtie (353)	COMPLETED	0	2025-08-06 12:45:27.904	1.2s	126ms	16.9%	2.7 MB	3.8 MB	1.5 MB	70.4 KB
365	93/ca6f5e	3705188	pipeline:assign_features_with_stringtie:stringtie (354)	COMPLETED	0	2025-08-06 12:45:29.109	3.5s	2.9s	1.0%	4 MB	37.2 MB	1.4 MB	49.3 KB
367	b9/e13867	3705506	pipeline:assign_features_with_stringtie:stringtie (356)	COMPLETED	0	2025-08-06 12:45:32.650	1.3s	415ms	6.5%	4 MB	37.2 MB	1.4 MB	49.3 KB
374	61/5d4083	3705822	pipeline:assign_features_with_stringtie:stringtie (363)	COMPLETED	0	2025-08-06 12:45:33.908	834ms	125ms	16.9%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
369	6c/8935cc	3706032	pipeline:assign_features_with_stringtie:stringtie (358)	COMPLETED	0	2025-08-06 12:45:34.751	715ms	132ms	22.5%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
375	23/653d6f	3706241	pipeline:assign_features_with_stringtie:stringtie (364)	COMPLETED	0	2025-08-06 12:45:35.471	1.2s	116ms	18.2%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
363	bb/c35590	3706448	pipeline:assign_features_with_stringtie:stringtie (352)	COMPLETED	0	2025-08-06 12:45:36.711	1.1s	125ms	17.4%	2.7 MB	3.8 MB	1.4 MB	49.4 KB
372	c4/313e98	3706762	pipeline:assign_features_with_stringtie:stringtie (361)	COMPLETED	0	2025-08-06 12:45:37.839	740ms	113ms	18.5%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
377	b3/7de24c	3706972	pipeline:assign_features_with_stringtie:stringtie (366)	COMPLETED	0	2025-08-06 12:45:38.584	684ms	128ms	22.3%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
370	29/9e07c2	3707178	pipeline:assign_features_with_stringtie:stringtie (359)	COMPLETED	0	2025-08-06 12:45:39.273	668ms	153ms	14.7%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
373	f7/eb42cc	3707387	pipeline:assign_features_with_stringtie:stringtie (362)	COMPLETED	0	2025-08-06 12:45:39.947	1s	415ms	8.7%	7.4 MB	44 MB	1.4 MB	56.9 KB
371	f1/a94cce	3707596	pipeline:assign_features_with_stringtie:stringtie (360)	COMPLETED	0	2025-08-06 12:45:40.990	943ms	402ms	6.7%	4 MB	9 MB	1.4 MB	49.3 KB
378	27/c9ad80	3707807	pipeline:assign_features_with_stringtie:stringtie (367)	COMPLETED	0	2025-08-06 12:45:41.939	695ms	111ms	18.6%	2.7 MB	3.8 MB	1.4 MB	49.4 KB
376	e1/5ffbd2	3708016	pipeline:assign_features_with_stringtie:stringtie (365)	COMPLETED	0	2025-08-06 12:45:42.640	671ms	109ms	25.4%	2.7 MB	3.8 MB	1.4 MB	49.3 KB
380	fe/29c6cd	3708224	pipeline:assign_features_with_stringtie:align_to_transcriptome (1)	COMPLETED	0	2025-08-06 12:45:43.316	682ms	95ms	28.2%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
381	d9/ef72b6	3708435	pipeline:assign_features_with_stringtie:align_to_transcriptome (2)	COMPLETED	0	2025-08-06 12:45:44.003	633ms	91ms	21.3%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
382	f1/09a61c	3708647	pipeline:correct_10x_barcodes:cat_tags_by_chrom (1)	COMPLETED	0	2025-08-06 12:45:44.642	1.2s	625ms	30.6%	2.7 MB	3.8 MB	378.2 KB	42.2 KB
384	83/774698	3708923	pipeline:assign_features_with_stringtie:align_to_transcriptome (3)	COMPLETED	0	2025-08-06 12:45:45.825	678ms	114ms	18.1%	2.7 MB	3.8 MB	140.9 KB	13.6 KB
385	d1/95fe30	3709141	pipeline:assign_features_with_stringtie:align_to_transcriptome (4)	COMPLETED	0	2025-08-06 12:45:46.508	762ms	93ms	20.6%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
386	77/8bfe75	3709377	pipeline:assign_features_with_stringtie:align_to_transcriptome (5)	COMPLETED	0	2025-08-06 12:45:47.275	847ms	160ms	19.3%	3.6 MB	8 MB	124.1 KB	1.5 KB
387	38/629731	3709776	pipeline:assign_features_with_stringtie:align_to_transcriptome (6)	COMPLETED	0	2025-08-06 12:45:48.151	822ms	169ms	14.0%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
388	9c/827644	3710068	pipeline:assign_features_with_stringtie:align_to_transcriptome (7)	COMPLETED	0	2025-08-06 12:45:48.978	679ms	96ms	21.0%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
389	c8/93e7f3	3710309	pipeline:assign_features_with_stringtie:align_to_transcriptome (8)	COMPLETED	0	2025-08-06 12:45:49.663	732ms	135ms	16.5%	2.7 MB	3.8 MB	181.8 KB	46.9 KB
749	ca/e5e795	3709378	pipeline:assign_features_with_stringtie:assign_features (1)	COMPLETED	0	2025-08-06 12:45:47.281	4s	3.4s	70.2%	109.5 MB	1.9 GB	39.9 MB	3 KB
390	d5/61d281	3710578	pipeline:assign_features_with_stringtie:align_to_transcriptome (9)	COMPLETED	0	2025-08-06 12:45:50.400	904ms	321ms	13.6%	8.8 MB	2.6 GB	147.2 KB	19.6 KB
391	eb/364375	3710868	pipeline:assign_features_with_stringtie:align_to_transcriptome (10)	COMPLETED	0	2025-08-06 12:45:51.309	901ms	98ms	14.4%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
392	04/af7c49	3711509	pipeline:assign_features_with_stringtie:align_to_transcriptome (11)	COMPLETED	0	2025-08-06 12:45:52.215	1.2s	86ms	26.9%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
393	ef/3491df	3711909	pipeline:assign_features_with_stringtie:align_to_transcriptome (12)	COMPLETED	0	2025-08-06 12:45:53.737	787ms	119ms	22.7%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
394	29/8e2ca8	3712311	pipeline:assign_features_with_stringtie:align_to_transcriptome (13)	COMPLETED	0	2025-08-06 12:45:54.529	962ms	100ms	27.0%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
750	16/8a16b2	3710867	pipeline:assign_features_with_stringtie:assign_features (2)	COMPLETED	0	2025-08-06 12:45:51.305	4.2s	3.5s	70.5%	106.8 MB	1.9 GB	62 MB	6.3 KB
752	e8/93117e	3710872	pipeline:assign_features_with_stringtie:assign_features (3)	COMPLETED	0	2025-08-06 12:45:51.317	4.4s	3.6s	64.5%	184.1 MB	3.8 GB	45.9 MB	7.2 KB
395	e4/4727d2	3712731	pipeline:assign_features_with_stringtie:align_to_transcriptome (14)	COMPLETED	0	2025-08-06 12:45:55.496	867ms	325ms	10.8%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
396	44/c4c942	3713158	pipeline:assign_features_with_stringtie:align_to_transcriptome (15)	COMPLETED	0	2025-08-06 12:45:56.370	1.1s	287ms	8.7%	7.4 MB	383.8 MB	124.1 KB	1.5 KB
751	75/646f65	3710870	pipeline:process_bams:create_matrix (1)	COMPLETED	0	2025-08-06 12:45:51.313	6.5s	5.5s	76.0%	197.6 MB	2 GB	30.9 MB	8.8 KB
397	62/b79e47	3713625	pipeline:assign_features_with_stringtie:align_to_transcriptome (16)	COMPLETED	0	2025-08-06 12:45:57.514	780ms	154ms	14.2%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
398	29/c05416	3713905	pipeline:assign_features_with_stringtie:align_to_transcriptome (17)	COMPLETED	0	2025-08-06 12:45:58.299	675ms	90ms	21.3%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
399	6f/a65ef2	3714171	pipeline:assign_features_with_stringtie:align_to_transcriptome (18)	COMPLETED	0	2025-08-06 12:45:58.978	721ms	105ms	19.3%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
400	29/065eef	3714491	pipeline:assign_features_with_stringtie:align_to_transcriptome (19)	COMPLETED	0	2025-08-06 12:45:59.705	657ms	82ms	22.3%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
401	88/b26fe6	3714755	pipeline:assign_features_with_stringtie:align_to_transcriptome (20)	COMPLETED	0	2025-08-06 12:46:00.367	665ms	92ms	35.7%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
402	92/ee268b	3715022	pipeline:assign_features_with_stringtie:align_to_transcriptome (21)	COMPLETED	0	2025-08-06 12:46:01.037	682ms	131ms	16.8%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
753	fb/e8a336	3712806	pipeline:process_bams:create_matrix (2)	COMPLETED	0	2025-08-06 12:45:55.721	6.2s	5.7s	75.7%	195.2 MB	2 GB	30.9 MB	12 KB
403	5e/0f4c4b	3715289	pipeline:assign_features_with_stringtie:align_to_transcriptome (22)	COMPLETED	0	2025-08-06 12:46:01.724	724ms	155ms	19.6%	7.4 MB	383.8 MB	124.1 KB	1.5 KB
754	7f/52d888	3712913	pipeline:process_bams:create_matrix (3)	COMPLETED	0	2025-08-06 12:45:55.726	7.6s	6s	77.6%	209.7 MB	2.1 GB	30.9 MB	7.6 KB
404	6b/49654a	3715607	pipeline:assign_features_with_stringtie:align_to_transcriptome (23)	COMPLETED	0	2025-08-06 12:46:02.453	2.3s	148ms	15.3%	3.6 MB	160.8 MB	124.1 KB	1.5 KB
405	72/4b5e0b	3715870	pipeline:assign_features_with_stringtie:align_to_transcriptome (24)	COMPLETED	0	2025-08-06 12:46:04.714	700ms	90ms	21.6%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
406	4b/c296aa	3716108	pipeline:assign_features_with_stringtie:align_to_transcriptome (25)	COMPLETED	0	2025-08-06 12:46:05.419	717ms	193ms	12.3%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
407	a5/ffebe8	3716318	pipeline:assign_features_with_stringtie:align_to_transcriptome (26)	COMPLETED	0	2025-08-06 12:46:06.142	635ms	128ms	17.2%	3.6 MB	152.8 MB	124.1 KB	1.5 KB
408	0b/1b8808	3716557	pipeline:assign_features_with_stringtie:align_to_transcriptome (27)	COMPLETED	0	2025-08-06 12:46:06.783	738ms	235ms	14.4%	6.7 MB	166.1 MB	124.1 KB	1.5 KB
409	f2/7fb505	3716793	pipeline:assign_features_with_stringtie:align_to_transcriptome (28)	COMPLETED	0	2025-08-06 12:46:07.536	641ms	88ms	14.7%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
410	d1/8ed774	3717005	pipeline:assign_features_with_stringtie:align_to_transcriptome (29)	COMPLETED	0	2025-08-06 12:46:08.336	621ms	90ms	21.3%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
411	c8/3308d5	3717216	pipeline:assign_features_with_stringtie:align_to_transcriptome (30)	COMPLETED	0	2025-08-06 12:46:08.963	930ms	131ms	16.6%	5.6 MB	152.8 MB	124.1 KB	1.5 KB
412	a5/e9fef0	3717454	pipeline:assign_features_with_stringtie:align_to_transcriptome (31)	COMPLETED	0	2025-08-06 12:46:09.937	7.5s	6.8s	0.4%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
413	74/e866a8	3718001	pipeline:assign_features_with_stringtie:align_to_transcriptome (32)	COMPLETED	0	2025-08-06 12:46:17.429	1.6s	346ms	5.1%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
414	0d/7fa00b	3718243	pipeline:assign_features_with_stringtie:align_to_transcriptome (33)	COMPLETED	0	2025-08-06 12:46:19.046	31.1s	16.5s	0.2%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
415	1b/c63054	3719080	pipeline:assign_features_with_stringtie:align_to_transcriptome (34)	COMPLETED	0	2025-08-06 12:46:50.161	676ms	97ms	20.5%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
416	33/6eab68	3719291	pipeline:assign_features_with_stringtie:align_to_transcriptome (35)	COMPLETED	0	2025-08-06 12:46:50.843	624ms	85ms	29.8%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
417	99/9c3b46	3719503	pipeline:assign_features_with_stringtie:align_to_transcriptome (36)	COMPLETED	0	2025-08-06 12:46:51.472	636ms	106ms	26.0%	2.7 MB	3.8 MB	132.7 KB	8.6 KB
418	94/12d9bb	3719719	pipeline:assign_features_with_stringtie:align_to_transcriptome (37)	COMPLETED	0	2025-08-06 12:46:52.113	682ms	107ms	19.8%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
419	60/e59960	3720078	pipeline:assign_features_with_stringtie:align_to_transcriptome (38)	COMPLETED	0	2025-08-06 12:46:52.801	1.1s	98ms	27.6%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
420	c7/1578a6	3720358	pipeline:assign_features_with_stringtie:align_to_transcriptome (39)	COMPLETED	0	2025-08-06 12:46:53.948	758ms	172ms	13.6%	12.9 MB	2.9 GB	150.8 KB	22.5 KB
421	e7/a011fa	3720602	pipeline:assign_features_with_stringtie:align_to_transcriptome (40)	COMPLETED	0	2025-08-06 12:46:54.712	1.1s	154ms	12.9%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
755	16/b6216a	3719720	pipeline:assign_features_with_stringtie:assign_features (4)	COMPLETED	0	2025-08-06 12:46:52.118	4.3s	3.6s	68.9%	181.6 MB	3.8 GB	24.9 MB	3 KB
422	35/9e458b	3721056	pipeline:assign_features_with_stringtie:align_to_transcriptome (41)	COMPLETED	0	2025-08-06 12:46:55.781	1.4s	771ms	3.6%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
423	25/746a54	3721421	pipeline:assign_features_with_stringtie:align_to_transcriptome (42)	COMPLETED	0	2025-08-06 12:46:57.223	845ms	104ms	18.7%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
