task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
629	ac/c38b42	4150404	pipeline:assign_features_with_stringtie:align_to_transcriptome (238)	COMPLETED	0	2025-08-06 13:26:16.752	781ms	97ms	20.0%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
903	8a/4bf8dc	4148885	pipeline:assign_features_with_stringtie:assign_features (73)	COMPLETED	0	2025-08-06 13:26:13.740	3.9s	3.4s	76.3%	112.1 MB	1.9 GB	16 MB	5 KB
630	1e/67da16	4150857	pipeline:assign_features_with_stringtie:align_to_transcriptome (239)	COMPLETED	0	2025-08-06 13:26:17.539	926ms	91ms	12.2%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
631	0a/62cf10	4151276	pipeline:assign_features_with_stringtie:align_to_transcriptome (240)	COMPLETED	0	2025-08-06 13:26:18.471	765ms	91ms	27.6%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
904	30/dc168e	4149713	pipeline:assign_features_with_stringtie:assign_features (74)	COMPLETED	0	2025-08-06 13:26:15.323	4.4s	3.7s	64.2%	106 MB	1.9 GB	15.7 MB	1.4 KB
632	55/aa2a99	4151689	pipeline:assign_features_with_stringtie:align_to_transcriptome (241)	COMPLETED	0	2025-08-06 13:26:19.242	803ms	83ms	20.7%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
905	55/78c797	4150405	pipeline:assign_features_with_stringtie:assign_features (75)	COMPLETED	0	2025-08-06 13:26:16.757	3.7s	3.1s	88.5%	121.7 MB	1.9 GB	15.7 MB	1.4 KB
906	d0/c60d6f	4150858	pipeline:assign_features_with_stringtie:assign_features (76)	COMPLETED	0	2025-08-06 13:26:17.543	4.2s	3.5s	67.2%	135.4 MB	2 GB	16 MB	3 KB
633	45/ef049f	4152067	pipeline:assign_features_with_stringtie:align_to_transcriptome (242)	COMPLETED	0	2025-08-06 13:26:20.101	2.1s	1.6s	239.4%	37.8 MB	431.1 MB	32.2 MB	32.6 MB
634	05/aa3b8a	4152882	pipeline:assign_features_with_stringtie:align_to_transcriptome (243)	COMPLETED	0	2025-08-06 13:26:22.237	1s	96ms	20.7%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
635	af/16b022	4153357	pipeline:assign_features_with_stringtie:align_to_transcriptome (244)	COMPLETED	0	2025-08-06 13:26:23.262	754ms	107ms	25.9%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
636	a8/303fc3	4153690	pipeline:assign_features_with_stringtie:align_to_transcriptome (245)	COMPLETED	0	2025-08-06 13:26:24.021	816ms	135ms	19.2%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
907	d3/3d1e7f	4151288	pipeline:process_bams:create_matrix (73)	COMPLETED	0	2025-08-06 13:26:18.475	9s	6.7s	68.9%	199.4 MB	2 GB	30.9 MB	7.7 KB
908	11/5b1520	4152070	pipeline:process_bams:create_matrix (74)	COMPLETED	0	2025-08-06 13:26:20.106	7.3s	6.3s	69.5%	209.8 MB	2.1 GB	30.9 MB	7.2 KB
637	5a/4e2cdd	4154092	pipeline:assign_features_with_stringtie:align_to_transcriptome (246)	COMPLETED	0	2025-08-06 13:26:24.841	2.6s	82ms	23.8%	2.7 MB	3.8 MB	124.6 KB	1.8 KB
909	de/5da2b8	4152619	pipeline:process_bams:create_matrix (75)	COMPLETED	0	2025-08-06 13:26:21.543	6.5s	5.8s	76.5%	186.9 MB	2 GB	30.9 MB	7.4 KB
638	f9/3f6bcd	4154735	pipeline:assign_features_with_stringtie:align_to_transcriptome (247)	COMPLETED	0	2025-08-06 13:26:27.451	1.8s	97ms	18.6%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
910	aa/dbe523	4152883	pipeline:process_bams:create_matrix (76)	COMPLETED	0	2025-08-06 13:26:22.241	7.1s	6.1s	76.1%	189.5 MB	2 GB	30.9 MB	7.5 KB
639	39/0671fd	4155524	pipeline:assign_features_with_stringtie:align_to_transcriptome (248)	COMPLETED	0	2025-08-06 13:26:29.293	631ms	109ms	19.4%	2.7 MB	3.8 MB	135.5 KB	10.5 KB
640	f0/a7bb46	4155755	pipeline:assign_features_with_stringtie:align_to_transcriptome (249)	COMPLETED	0	2025-08-06 13:26:29.934	909ms	90ms	27.7%	2.7 MB	3.8 MB	133.4 KB	7.9 KB
912	b1/439c6a	4154736	pipeline:assign_features_with_stringtie:assign_features (78)	COMPLETED	0	2025-08-06 13:26:27.455	3.8s	3.3s	72.6%	106.6 MB	1.9 GB	15.7 MB	1.5 KB
641	48/3c36fa	4156216	pipeline:assign_features_with_stringtie:align_to_transcriptome (250)	COMPLETED	0	2025-08-06 13:26:30.849	898ms	94ms	24.9%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
911	f0/d53df3	4154720	pipeline:assign_features_with_stringtie:assign_features (77)	COMPLETED	0	2025-08-06 13:26:27.433	4.6s	3.9s	78.3%	199.2 MB	3.8 GB	56.4 MB	859.8 KB
642	9e/7df346	4156700	pipeline:assign_features_with_stringtie:align_to_transcriptome (251)	COMPLETED	0	2025-08-06 13:26:31.804	710ms	85ms	19.9%	0	0	124.1 KB	1.5 KB
643	27/b5687f	4157081	pipeline:assign_features_with_stringtie:align_to_transcriptome (252)	COMPLETED	0	2025-08-06 13:26:32.519	818ms	105ms	17.9%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
913	97/f003fa	4155756	pipeline:assign_features_with_stringtie:assign_features (79)	COMPLETED	0	2025-08-06 13:26:29.939	4.1s	3.6s	72.6%	121.7 MB	1.9 GB	15.9 MB	4.2 KB
644	69/f68e85	4157512	pipeline:assign_features_with_stringtie:align_to_transcriptome (253)	COMPLETED	0	2025-08-06 13:26:33.342	823ms	84ms	22.9%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
914	c0/9fcb49	4156217	pipeline:assign_features_with_stringtie:assign_features (80)	COMPLETED	0	2025-08-06 13:26:30.854	3.7s	3.1s	93.6%	110 MB	1.9 GB	15.7 MB	1.5 KB
645	f0/80a9aa	4157886	pipeline:assign_features_with_stringtie:align_to_transcriptome (254)	COMPLETED	0	2025-08-06 13:26:34.169	730ms	93ms	16.8%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
646	2e/4764b1	4158367	pipeline:assign_features_with_stringtie:align_to_transcriptome (255)	COMPLETED	0	2025-08-06 13:26:34.904	893ms	88ms	29.4%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
647	32/9df06f	4158801	pipeline:assign_features_with_stringtie:align_to_transcriptome (256)	COMPLETED	0	2025-08-06 13:26:35.802	873ms	113ms	12.6%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
648	83/f570f1	4159162	pipeline:assign_features_with_stringtie:align_to_transcriptome (257)	COMPLETED	0	2025-08-06 13:26:36.680	925ms	92ms	21.4%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
915	3d/b9c05f	4156715	pipeline:process_bams:create_matrix (77)	COMPLETED	0	2025-08-06 13:26:31.827	9.7s	6.2s	77.9%	209.7 MB	2.1 GB	30.9 MB	7.2 KB
916	10/31dd68	4157086	pipeline:process_bams:create_matrix (78)	COMPLETED	0	2025-08-06 13:26:32.523	9s	7.4s	82.2%	242.9 MB	2.1 GB	32.5 MB	12.1 MB
917	8f/9289c9	4157900	pipeline:process_bams:create_matrix (79)	COMPLETED	0	2025-08-06 13:26:34.226	7.3s	5.3s	76.2%	199.6 MB	2 GB	30.9 MB	7.2 KB
918	3d/eabfdf	4158368	pipeline:process_bams:create_matrix (80)	COMPLETED	0	2025-08-06 13:26:34.908	6.6s	5.6s	82.4%	197.3 MB	2 GB	30.9 MB	7.7 KB
649	80/c493ca	4159573	pipeline:assign_features_with_stringtie:align_to_transcriptome (258)	COMPLETED	0	2025-08-06 13:26:37.612	3.9s	131ms	11.1%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
650	5d/6214b1	4160394	pipeline:assign_features_with_stringtie:align_to_transcriptome (259)	COMPLETED	0	2025-08-06 13:26:41.552	614ms	115ms	18.2%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
651	29/8324a2	4160607	pipeline:assign_features_with_stringtie:align_to_transcriptome (260)	COMPLETED	0	2025-08-06 13:26:42.170	723ms	82ms	15.1%	2.7 MB	3.8 MB	127.4 KB	3.7 KB
652	46/18c6cf	4160822	pipeline:assign_features_with_stringtie:align_to_transcriptome (261)	COMPLETED	0	2025-08-06 13:26:42.898	615ms	76ms	24.0%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
653	c0/a96807	4161040	pipeline:assign_features_with_stringtie:align_to_transcriptome (262)	COMPLETED	0	2025-08-06 13:26:43.518	693ms	83ms	21.9%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
654	e8/74bcd1	4161401	pipeline:assign_features_with_stringtie:align_to_transcriptome (263)	COMPLETED	0	2025-08-06 13:26:44.217	794ms	81ms	23.8%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
655	29/c604cb	4161628	pipeline:assign_features_with_stringtie:align_to_transcriptome (264)	COMPLETED	0	2025-08-06 13:26:45.025	690ms	92ms	29.6%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
656	65/508359	4161900	pipeline:assign_features_with_stringtie:align_to_transcriptome (265)	COMPLETED	0	2025-08-06 13:26:45.720	674ms	89ms	21.9%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
919	e0/491e3b	4161043	pipeline:assign_features_with_stringtie:assign_features (81)	COMPLETED	0	2025-08-06 13:26:43.522	3.4s	2.8s	98.3%	122.8 MB	1.9 GB	15.8 MB	1.5 KB
657	b8/b1da98	4162167	pipeline:assign_features_with_stringtie:align_to_transcriptome (266)	COMPLETED	0	2025-08-06 13:26:46.398	617ms	84ms	23.6%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
658	07/2db467	4162394	pipeline:assign_features_with_stringtie:align_to_transcriptome (267)	COMPLETED	0	2025-08-06 13:26:47.019	701ms	77ms	24.0%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
659	86/da443c	4162755	pipeline:assign_features_with_stringtie:align_to_transcriptome (268)	COMPLETED	0	2025-08-06 13:26:47.724	751ms	93ms	22.2%	2.7 MB	3.8 MB	135.4 KB	9.3 KB
660	2d/8a5395	4162983	pipeline:assign_features_with_stringtie:align_to_transcriptome (269)	COMPLETED	0	2025-08-06 13:26:48.480	631ms	80ms	21.3%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
661	52/103a81	4163223	pipeline:assign_features_with_stringtie:align_to_transcriptome (270)	COMPLETED	0	2025-08-06 13:26:49.116	643ms	90ms	21.6%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
662	2e/af37e2	4163578	pipeline:assign_features_with_stringtie:align_to_transcriptome (271)	COMPLETED	0	2025-08-06 13:26:49.764	843ms	164ms	13.5%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
663	b7/70db7e	4163836	pipeline:assign_features_with_stringtie:align_to_transcriptome (272)	COMPLETED	0	2025-08-06 13:26:50.612	656ms	73ms	24.8%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
664	b7/da6c13	4164160	pipeline:assign_features_with_stringtie:align_to_transcriptome (273)	COMPLETED	0	2025-08-06 13:26:51.272	925ms	236ms	6.4%	8.5 MB	2.5 GB	124.1 KB	1.5 KB
665	06/383008	4164479	pipeline:assign_features_with_stringtie:align_to_transcriptome (274)	COMPLETED	0	2025-08-06 13:26:52.202	774ms	84ms	19.0%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
921	1b/ae110b	4163224	pipeline:assign_features_with_stringtie:assign_features (82)	COMPLETED	0	2025-08-06 13:26:49.120	4.1s	3.5s	72.7%	106.8 MB	1.9 GB	15.8 MB	1.5 KB
920	cb/b254df	4162395	pipeline:process_bams:create_matrix (81)	COMPLETED	0	2025-08-06 13:26:47.023	6.6s	6.1s	79.1%	208.1 MB	2.1 GB	30.9 MB	7.5 KB
666	c6/ce6824	4164694	pipeline:assign_features_with_stringtie:align_to_transcriptome (275)	COMPLETED	0	2025-08-06 13:26:52.982	799ms	84ms	23.6%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
667	c0/3c888b	4165042	pipeline:assign_features_with_stringtie:align_to_transcriptome (276)	COMPLETED	0	2025-08-06 13:26:53.786	1.2s	622ms	145.5%	35.2 MB	430.6 MB	9.3 MB	8.8 MB
668	9e/dd3b30	4165399	pipeline:assign_features_with_stringtie:align_to_transcriptome (277)	COMPLETED	0	2025-08-06 13:26:54.945	685ms	142ms	20.0%	2.7 MB	3.8 MB	234.4 KB	99.6 KB
669	86/a50db1	4165825	pipeline:assign_features_with_stringtie:align_to_transcriptome (278)	COMPLETED	0	2025-08-06 13:26:55.636	851ms	81ms	24.3%	2.7 MB	3.8 MB	126 KB	2.7 KB
670	55/3458b5	4166220	pipeline:assign_features_with_stringtie:align_to_transcriptome (279)	COMPLETED	0	2025-08-06 13:26:56.497	1s	101ms	16.3%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
671	77/9fe385	4166721	pipeline:assign_features_with_stringtie:align_to_transcriptome (280)	COMPLETED	0	2025-08-06 13:26:57.520	696ms	81ms	28.8%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
923	a0/6f8d76	4165400	pipeline:assign_features_with_stringtie:assign_features (83)	COMPLETED	0	2025-08-06 13:26:54.950	3.9s	3.4s	83.3%	112.6 MB	1.9 GB	37.5 MB	345 KB
672	5d/46cc7b	4167077	pipeline:assign_features_with_stringtie:align_to_transcriptome (281)	COMPLETED	0	2025-08-06 13:26:58.432	704ms	66ms	16.6%	0	0	124.1 KB	1.5 KB
925	39/b325bb	4166222	pipeline:assign_features_with_stringtie:assign_features (85)	COMPLETED	0	2025-08-06 13:26:56.502	3.7s	3s	83.3%	123.9 MB	1.9 GB	15.7 MB	1.4 KB
673	f1/79825a	4167584	pipeline:assign_features_with_stringtie:align_to_transcriptome (282)	COMPLETED	0	2025-08-06 13:26:59.142	1.3s	94ms	20.4%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
924	83/b55bad	4165826	pipeline:assign_features_with_stringtie:assign_features (84)	COMPLETED	0	2025-08-06 13:26:55.640	4.8s	4.1s	62.3%	179.1 MB	3.8 GB	16.9 MB	15.3 KB
922	1d/b4c833	4164995	pipeline:process_bams:create_matrix (82)	COMPLETED	0	2025-08-06 13:26:53.646	7.1s	6.5s	67.7%	206.2 MB	2.1 GB	30.9 MB	7.8 KB
674	02/bdf7da	4167976	pipeline:assign_features_with_stringtie:align_to_transcriptome (283)	COMPLETED	0	2025-08-06 13:27:00.401	677ms	100ms	26.3%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
675	d2/b95f24	4168498	pipeline:assign_features_with_stringtie:align_to_transcriptome (284)	COMPLETED	0	2025-08-06 13:27:01.084	1s	82ms	15.0%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
676	f0/6b0ce1	4168878	pipeline:assign_features_with_stringtie:align_to_transcriptome (285)	COMPLETED	0	2025-08-06 13:27:02.091	769ms	87ms	17.4%	0	0	124.1 KB	1.5 KB
677	ec/d16e77	4169101	pipeline:assign_features_with_stringtie:align_to_transcriptome (286)	COMPLETED	0	2025-08-06 13:27:02.869	751ms	88ms	21.1%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
678	04/15b923	4169443	pipeline:assign_features_with_stringtie:align_to_transcriptome (287)	COMPLETED	0	2025-08-06 13:27:03.626	788ms	90ms	26.9%	0	0	124.1 KB	1.5 KB
679	aa/8f4eea	4169704	pipeline:assign_features_with_stringtie:align_to_transcriptome (288)	COMPLETED	0	2025-08-06 13:27:04.419	753ms	89ms	19.1%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
680	1f/2531f3	4170007	pipeline:assign_features_with_stringtie:align_to_transcriptome (289)	COMPLETED	0	2025-08-06 13:27:05.177	854ms	89ms	14.7%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
681	ad/9701cd	4170382	pipeline:assign_features_with_stringtie:align_to_transcriptome (290)	COMPLETED	0	2025-08-06 13:27:06.036	706ms	177ms	15.1%	7.6 MB	455.9 MB	124.1 KB	1.5 KB
926	56/e17e70	4167409	pipeline:process_bams:create_matrix (83)	COMPLETED	0	2025-08-06 13:26:59.146	7.7s	7s	73.2%	216.3 MB	2.1 GB	31.4 MB	2.5 MB
927	3a/a74c8c	4167977	pipeline:process_bams:create_matrix (84)	COMPLETED	0	2025-08-06 13:27:00.404	6.5s	5.9s	76.9%	198.4 MB	2 GB	30.9 MB	7.2 KB
928	a9/3409a2	4168167	pipeline:process_bams:create_matrix (85)	COMPLETED	0	2025-08-06 13:27:00.734	6.9s	6.4s	73.1%	197.3 MB	2 GB	30.9 MB	13.1 KB
682	31/c95960	4170700	pipeline:assign_features_with_stringtie:align_to_transcriptome (291)	COMPLETED	0	2025-08-06 13:27:06.748	1.1s	606ms	232.1%	19.5 MB	382.5 MB	15.3 MB	15 MB
683	d9/5af004	4170991	pipeline:assign_features_with_stringtie:align_to_transcriptome (292)	COMPLETED	0	2025-08-06 13:27:07.896	683ms	141ms	15.2%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
684	f0/d6c89a	4171353	pipeline:assign_features_with_stringtie:align_to_transcriptome (293)	COMPLETED	0	2025-08-06 13:27:08.584	739ms	110ms	18.3%	2.7 MB	3.8 MB	130.8 KB	7.1 KB
685	46/35a4fa	4171580	pipeline:assign_features_with_stringtie:align_to_transcriptome (294)	COMPLETED	0	2025-08-06 13:27:09.327	724ms	95ms	21.3%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
686	23/5968a1	4172026	pipeline:assign_features_with_stringtie:align_to_transcriptome (295)	COMPLETED	0	2025-08-06 13:27:10.058	923ms	221ms	11.8%	11 MB	2.6 GB	124.1 KB	1.5 KB
687	7a/34f5de	4172375	pipeline:assign_features_with_stringtie:align_to_transcriptome (296)	COMPLETED	0	2025-08-06 13:27:10.987	704ms	114ms	24.9%	2.7 MB	3.8 MB	216 KB	84.2 KB
929	9a/a08e98	4170994	pipeline:assign_features_with_stringtie:assign_features (86)	COMPLETED	0	2025-08-06 13:27:07.911	4.1s	3.5s	82.3%	185.8 MB	3.8 GB	45.1 MB	499.7 KB
688	65/637afc	4172665	pipeline:assign_features_with_stringtie:align_to_transcriptome (297)	COMPLETED	0	2025-08-06 13:27:11.697	719ms	85ms	21.7%	2.7 MB	3.8 MB	126.7 KB	3.2 KB
930	8e/5ed88a	4171581	pipeline:assign_features_with_stringtie:assign_features (87)	COMPLETED	0	2025-08-06 13:27:09.331	3.7s	3.2s	83.6%	121.7 MB	1.9 GB	15.9 MB	4 KB
689	2b/133fc1	4173119	pipeline:assign_features_with_stringtie:align_to_transcriptome (298)	COMPLETED	0	2025-08-06 13:27:12.421	902ms	107ms	25.4%	2.7 MB	3.8 MB	266.1 KB	125.6 KB
690	d1/cff907	4173666	pipeline:assign_features_with_stringtie:align_to_transcriptome (299)	COMPLETED	0	2025-08-06 13:27:13.328	876ms	141ms	26.3%	2.7 MB	3.8 MB	208.2 KB	77.4 KB
691	90/d59ab4	4174124	pipeline:assign_features_with_stringtie:align_to_transcriptome (300)	COMPLETED	0	2025-08-06 13:27:14.209	843ms	81ms	15.0%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
692	fe/d4892d	4174493	pipeline:assign_features_with_stringtie:align_to_transcriptome (301)	COMPLETED	0	2025-08-06 13:27:15.057	659ms	113ms	39.3%	2.7 MB	3.8 MB	494.6 KB	356.4 KB
931	b1/abd248	4172674	pipeline:assign_features_with_stringtie:assign_features (88)	COMPLETED	0	2025-08-06 13:27:11.702	4.2s	3.6s	72.0%	121.7 MB	1.9 GB	16.4 MB	10.2 KB
933	0d/161604	4173121	pipeline:assign_features_with_stringtie:assign_features (89)	COMPLETED	0	2025-08-06 13:27:12.430	5.7s	3.2s	85.5%	117.3 MB	1.9 GB	15.7 MB	1.4 KB
693	be/73ae82	4174868	pipeline:assign_features_with_stringtie:align_to_transcriptome (302)	COMPLETED	0	2025-08-06 13:27:15.721	2.7s	2.1s	2.7%	9.3 MB	2.8 GB	502.8 KB	357 KB
694	c5/bcc34f	4175689	pipeline:assign_features_with_stringtie:align_to_transcriptome (303)	COMPLETED	0	2025-08-06 13:27:18.410	1s	279ms	8.6%	2.7 MB	3.8 MB	150.6 KB	26.1 KB
935	07/572fd3	4174950	pipeline:assign_features_with_stringtie:assign_features (90)	COMPLETED	0	2025-08-06 13:27:15.870	3.9s	3.3s	73.6%	122.5 MB	1.9 GB	18.4 MB	20.4 KB
934	39/b787e9	4173667	pipeline:process_bams:create_matrix (87)	COMPLETED	0	2025-08-06 13:27:13.332	6.7s	6s	76.9%	209.7 MB	2.1 GB	30.9 MB	7.2 KB
932	02/46d499	4173123	pipeline:process_bams:create_matrix (86)	COMPLETED	0	2025-08-06 13:27:12.425	7.7s	6.9s	77.5%	223.2 MB	2.1 GB	31.6 MB	5.6 MB
695	6b/491bb0	4176173	pipeline:assign_features_with_stringtie:align_to_transcriptome (304)	COMPLETED	0	2025-08-06 13:27:19.417	752ms	158ms	34.9%	2.7 MB	3.8 MB	518 KB	377.9 KB
696	69/3f47f4	4176690	pipeline:assign_features_with_stringtie:align_to_transcriptome (305)	COMPLETED	0	2025-08-06 13:27:20.173	1.5s	147ms	40.0%	0	0	585.5 KB	431.3 KB
697	d0/f1d2dd	4177342	pipeline:assign_features_with_stringtie:align_to_transcriptome (306)	COMPLETED	0	2025-08-06 13:27:21.637	671ms	93ms	20.3%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
936	07/0725f4	4175607	pipeline:assign_features_with_stringtie:assign_features (91)	COMPLETED	0	2025-08-06 13:27:18.165	4.8s	4.2s	60.7%	136.8 MB	2 GB	17.2 MB	10.6 KB
698	e6/536504	4177668	pipeline:assign_features_with_stringtie:align_to_transcriptome (307)	COMPLETED	0	2025-08-06 13:27:22.313	706ms	85ms	21.0%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
937	47/1d2680	4176323	pipeline:assign_features_with_stringtie:assign_features (92)	COMPLETED	0	2025-08-06 13:27:19.752	4.2s	3.4s	74.3%	107.4 MB	1.9 GB	19 MB	21.4 KB
699	63/7f2c03	4178036	pipeline:assign_features_with_stringtie:align_to_transcriptome (308)	COMPLETED	0	2025-08-06 13:27:23.024	1.1s	88ms	30.5%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
700	dd/a49827	4178613	pipeline:assign_features_with_stringtie:align_to_transcriptome (309)	COMPLETED	0	2025-08-06 13:27:24.108	704ms	127ms	17.3%	2.7 MB	3.8 MB	149.6 KB	25.3 KB
701	8c/34c02d	4179132	pipeline:assign_features_with_stringtie:align_to_transcriptome (310)	COMPLETED	0	2025-08-06 13:27:24.818	889ms	162ms	28.0%	2.7 MB	3.8 MB	453.4 KB	291 KB
939	e1/e636e7	4176640	pipeline:process_bams:create_matrix (89)	COMPLETED	0	2025-08-06 13:27:20.106	6.4s	5.8s	81.3%	197.6 MB	2 GB	30.9 MB	7.2 KB
702	72/f6050f	4179495	pipeline:assign_features_with_stringtie:align_to_transcriptome (311)	COMPLETED	0	2025-08-06 13:27:25.713	773ms	102ms	25.8%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
940	03/754e69	4178026	pipeline:assign_features_with_stringtie:assign_features (93)	COMPLETED	0	2025-08-06 13:27:22.975	3.9s	3.4s	78.0%	121.7 MB	1.9 GB	18.9 MB	29.8 KB
938	72/5bd4f9	4176623	pipeline:process_bams:create_matrix (88)	COMPLETED	0	2025-08-06 13:27:20.079	7s	6.5s	67.1%	208.7 MB	2.1 GB	30.9 MB	10.9 KB
703	f1/d001db	4179887	pipeline:assign_features_with_stringtie:align_to_transcriptome (312)	COMPLETED	0	2025-08-06 13:27:26.496	1.6s	976ms	183.8%	56.6 MB	2.9 GB	18.2 MB	18.1 MB
941	9c/4e3725	4178598	pipeline:assign_features_with_stringtie:assign_features (94)	COMPLETED	0	2025-08-06 13:27:24.000	4.5s	3.8s	72.8%	117.2 MB	1.9 GB	16 MB	3.3 KB
704	8d/1fa025	4180761	pipeline:assign_features_with_stringtie:align_to_transcriptome (313)	COMPLETED	0	2025-08-06 13:27:28.057	906ms	84ms	22.6%	2.7 MB	3.8 MB	133.2 KB	7.6 KB
705	45/1f0488	4181356	pipeline:assign_features_with_stringtie:align_to_transcriptome (314)	COMPLETED	0	2025-08-06 13:27:28.973	885ms	184ms	8.5%	8.8 MB	2.6 GB	133.6 KB	10.7 KB
706	69/d64be0	4181668	pipeline:assign_features_with_stringtie:align_to_transcriptome (315)	COMPLETED	0	2025-08-06 13:27:29.867	953ms	81ms	15.5%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
944	33/fb1572	4180301	pipeline:assign_features_with_stringtie:assign_features (96)	COMPLETED	0	2025-08-06 13:27:27.127	4.2s	3.5s	67.7%	107.4 MB	1.9 GB	19.1 MB	36.8 KB
943	1e/32d9b4	4180138	pipeline:assign_features_with_stringtie:assign_features (95)	COMPLETED	0	2025-08-06 13:27:26.913	4.8s	3.9s	69.2%	178.9 MB	3.8 GB	19.2 MB	25.9 KB
707	37/2a0a05	4182100	pipeline:assign_features_with_stringtie:align_to_transcriptome (316)	COMPLETED	0	2025-08-06 13:27:30.847	1.7s	869ms	196.7%	35.5 MB	486.9 MB	19.7 MB	19.6 MB
708	e5/f03828	4182930	pipeline:assign_features_with_stringtie:align_to_transcriptome (317)	COMPLETED	0	2025-08-06 13:27:32.564	999ms	165ms	21.0%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
942	04/868e74	4179861	pipeline:process_bams:create_matrix (90)	COMPLETED	0	2025-08-06 13:27:26.469	8.5s	7s	63.5%	199.4 MB	2 GB	30.9 MB	12.7 KB
709	52/462400	4183347	pipeline:assign_features_with_stringtie:align_to_transcriptome (318)	COMPLETED	0	2025-08-06 13:27:33.569	1.7s	93ms	14.4%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
947	4e/146cab	4182611	pipeline:assign_features_with_stringtie:assign_features (97)	COMPLETED	0	2025-08-06 13:27:31.736	3.8s	3.1s	85.8%	123.6 MB	1.9 GB	16 MB	3 KB
945	21/641703	4180973	pipeline:process_bams:create_matrix (91)	COMPLETED	0	2025-08-06 13:27:28.507	7.1s	6.6s	69.5%	208.6 MB	2.1 GB	30.9 MB	10 KB
710	14/2eb880	4183938	pipeline:assign_features_with_stringtie:align_to_transcriptome (319)	COMPLETED	0	2025-08-06 13:27:35.229	876ms	130ms	21.3%	2.7 MB	3.8 MB	141.7 KB	16.2 KB
711	98/274b38	4184553	pipeline:assign_features_with_stringtie:align_to_transcriptome (320)	COMPLETED	0	2025-08-06 13:27:36.113	994ms	91ms	11.6%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
712	ff/0bc425	4184947	pipeline:assign_features_with_stringtie:align_to_transcriptome (321)	COMPLETED	0	2025-08-06 13:27:37.114	1s	447ms	6.0%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
946	7d/3c242d	4182318	pipeline:process_bams:create_matrix (92)	COMPLETED	0	2025-08-06 13:27:31.352	7.3s	6.7s	66.3%	210.3 MB	2.1 GB	31 MB	24.2 KB
713	27/ea446a	4185343	pipeline:assign_features_with_stringtie:align_to_transcriptome (322)	COMPLETED	0	2025-08-06 13:27:38.157	828ms	87ms	22.1%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
948	db/e17099	4183785	pipeline:assign_features_with_stringtie:assign_features (98)	COMPLETED	0	2025-08-06 13:27:35.019	4.6s	3.8s	70.8%	179.7 MB	3.8 GB	18.7 MB	27.5 KB
