ImageNumber,ObjectNumber,FileName_Brightfield,FileName_Fluorescence,PathName_Brightfield,PathName_Fluorescence,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_Fluorescence,Intensity_IntegratedIntensity_Fluorescence,Intensity_LowerQuartileIntensity_Fluorescence,Intensity_MADIntensity_Fluorescence,Intensity_MassDisplacement_Fluorescence,Intensity_MaxIntensityEdge_Fluorescence,Intensity_MaxIntensity_Fluorescence,Intensity_MeanIntensityEdge_Fluorescence,Intensity_MeanIntensity_Fluorescence,Intensity_MedianIntensity_Fluorescence,Intensity_MinIntensityEdge_Fluorescence,Intensity_MinIntensity_Fluorescence,Intensity_StdIntensityEdge_Fluorescence,Intensity_StdIntensity_Fluorescence,Intensity_UpperQuartileIntensity_Fluorescence,Location_CenterMassIntensity_X_Fluorescence,Location_CenterMassIntensity_Y_Fluorescence,Location_CenterMassIntensity_Z_Fluorescence,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_Fluorescence,Location_MaxIntensity_Y_Fluorescence,Location_MaxIntensity_Z_Fluorescence,Number_Object_Number,Parent_HighSignalRegions
64,1,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image Export-05_c4.jpg,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image Export-05_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,806900,1737552,2396,1654,1124,288,1744.5357355310448,965.8126484074854,13.906067802255265,1201848,0.2900421262336433,1013.5960677936763,33,0.4643889794377377,0.0719110545281407,1064.091115008503,1527.6848496990472,369.2424677633926,112.87004563911957,93.08598175880189,1087.3863624124212,1018.3499658123492,51.81401828024602,11874.544545606754,0.6713827372512997,892.0350349359214,191628.62580189854,0.1139160767197609,0.08894941955804825,51.481926723920374,0.09819921851158142,0.7373497486114502,0.08667266176991074,0.23748745297050258,0.1885553002357483,0.05525372549891472,0.0165274515748024,0.00470998366324988,0.16617018536837241,0.3198697865009308,1762.3316941078062,917.5043402447967,0.0,1744.5357355310448,965.8126484074854,2166.0,700.0,0.0,1,5
65,1,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-06_c4.jpg,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-06_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,290339,1172940,2112,1489,982,451,1422.75057088438,988.8908103975009,41.04443703901948,880674,0.5765039527994018,608.005835645401,59,0.247530990502498,0.024363837638931088,795.006575572206,1319.0640621289022,146.11296999240005,33.86355565053186,21.213203435596427,905.2311438429023,649.5953887043543,-40.1630327939799,12237.276472281466,0.32967817830434415,933.2773635350168,41771.59221142158,0.10128744691610336,0.028337642550468445,9.65668484827216,0.0911894142627716,0.5783016085624695,0.08715701938130527,0.14387179197910574,0.12570352852344513,0.056392550468444824,0.04854156821966171,0.003098431890839806,0.06218715876054017,0.16554588079452515,1413.7748818017153,992.4529119892837,0.0,1422.75057088438,988.8908103975009,1247.0,1063.0,0.0,1,27
66,1,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-07_c4.jpg,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-07_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,674168,1247520,2222,1507,1092,403,1662.2469606982236,904.0290891884515,29.671505486231915,958265,0.37727796219531984,926.486566224797,27,0.5404065666281903,0.033702368100736145,1050.9755379975404,1190.1907410159097,216.47401691658055,53.13581507986237,37.36308338453881,1052.1297589010198,973.3085190738864,-47.001029197035216,15854.727804176546,0.7035298169086839,1150.534047909081,149157.52126988396,0.11167607456445694,0.071268230676651,39.02729316177429,0.08978274464607239,0.7373497486114502,0.08409721861772393,0.2212468127675653,0.16863411664962769,0.05610980466008186,0.019638430327177048,0.00530843941105081,0.1486850969308896,0.2926403880119324,1673.77411403603,866.7429745147318,0.0,1662.2469606982236,904.0290891884515,1709.0,667.0,0.0,1,2
67,1,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-08_c4.jpg,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-08_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,380431,966112,2019,1393,955,485,1358.7575302748724,866.8133932303099,15.243399265604383,718867,0.7312636952521193,695.9739889127629,20,0.3937752558709549,0.06560216540784489,929.471408599706,1090.079813591647,207.6174366473105,63.02799205132108,50.0,805.7091270851988,633.9876771142364,-53.61013097174379,8536.577628534134,0.5292091583004923,645.5198001787066,60921.43204602972,0.10942117869853973,0.03758745640516281,7.53369794715084,0.08978274464607239,0.6052325367927551,0.08692698628854116,0.16013792789238973,0.14141255617141724,0.06817999482154846,0.028337648138403893,0.003015116914670916,0.06762666772042374,0.1944490224123001,1352.5607181233565,862.5289884971257,0.0,1358.7575302748724,866.8133932303099,1239.0,1023.0,0.0,1,2
68,1,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-01_c4.jpg,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-01_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,507221,1069530,2215,1435,1060,509,1671.6119659872127,945.2568032474996,25.65805378235374,811613,0.6963190736238744,803.6254321013703,42,0.4742466316980356,0.03897411738561977,1095.3729555159146,1220.5642137962263,183.7879212570837,50.227520073117596,37.656340767525464,908.7190686233682,786.1846218730026,-73.0548902949089,12788.376110793079,0.6249542577558517,951.7906858883798,104227.6025981754,0.11756980419158936,0.06454117596149445,8.400965875467772,0.09427765011787415,0.7415235042572021,0.0857932833863692,0.20548755394231588,0.17396235466003418,0.06228627637028694,0.042647842317819595,0.0038975783908183678,0.11239012901478564,0.26347726583480835,1673.2018988117502,937.0076613979354,0.0,1671.6119659872127,945.2568032474996,1770.0,818.0,0.0,1,13
70,1,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-146_c4.jpg,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-146_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,3094,4158,2763,1805,2686,1751,2722.9382676147384,1777.8897866839043,1.266712062563562,3188,0.79845480475471,62.76466483150048,1,0.7441077441077442,0.789445391382954,81.3617256823186,79.6994353806851,23.345235059857504,9.44515509605393,8.54400374531753,47.53654464644098,48.98421360217316,-71.91073828295198,221.92388155425118,0.9705144291091593,16.47170665860176,426.2786989957094,0.108587846159935,0.029744312167167664,1.5236544610280867,0.08978274464607239,0.2227788269519806,0.0844702905569321,0.1377759208130929,0.13382941484451294,0.06817999482154846,0.06817999482154846,0.003992015489966052,0.035844647529950306,0.16863411664962769,2721.5739263635055,1778.568090352474,0.0,2722.9382676147384,1777.8897866839043,2712.0,1781.0,0.0,1,1
71,1,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image Export-147_c4.jpg,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image Export-147_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,390,900,1536,739,1506,709,1521.6589743589743,724.1461538461539,1.8608411598257237,454,0.9518952331797074,22.283703068536735,1,0.43333333333333335,0.5373913806236178,41.94976015635734,38.948684188300895,5.830951894845301,2.7482786441992304,2.8284271247461903,13.52072315932588,12.854399429428321,-46.48142172915637,95.49747468305833,0.8590308370044053,7.01214561611414,36.731019005179405,0.08978274464607239,0.003921568393707275,0.006919577997339824,0.08978274464607239,0.10942117869853973,0.0865696989643721,0.09418210001328052,0.09427765011787415,0.07716196030378342,0.07716196030378342,0.0032253328801107027,0.005607578098126143,0.09736588597297668,1521.6627045376777,724.1403257824529,0.0,1521.6589743589743,724.1461538461539,1523.0,727.0,0.0,1,1
74,1,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-150_c4.jpg,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-150_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,41723,58986,852,1307,591,1081,720.6875584210148,1202.5380485583491,1.684243444077991,45352,0.6490352442629084,230.4850830856201,2,0.7073373342827112,0.5937383954297843,265.7444243991905,262.90872941003687,94.37160589923221,34.688075586205144,30.675723300355934,212.96427660385905,202.16728713962402,74.30520633522889,939.7127701597078,0.9199814782148527,75.78869418054819,4670.421225517988,0.09819921851158142,0.011221960186958313,0.8572901676289512,0.08978274464607239,0.13580156862735748,0.08916316962417434,0.11193876819782825,0.11167607456445694,0.08529568463563919,0.08529568463563919,0.0009056448176976405,0.013073690108492922,0.12289803475141525,721.407396147126,1202.0724520811498,0.0,720.6875584210148,1202.5380485583491,759.0,1205.0,0.0,1,2
75,1,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-151_c4.jpg,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-151_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,4671,1077736,2333,1687,1009,873,1788.6947120530936,1503.7544423035752,8.019016878525521,631238,0.8368047115351372,77.11875202217645,8,0.004334085527439002,0.12470356592937772,1187.971286114783,1341.0033557004995,19.235384061671343,6.120659393109472,4.47213595499958,708.4797936793512,650.4160418481317,-38.46435926855772,686.0731598529186,0.007399744628808785,53.79610327631235,507.3639643713832,0.0911894142627716,0.005893722176551819,47.02671288300262,0.08978274464607239,0.73873370885849,0.0876158033816162,0.1086199880906408,0.09736588597297668,0.06537450850009918,0.06537450850009918,0.003586073939261629,0.05952096763967108,0.1032596081495285,1804.1991353364301,1459.3570934724626,0.0,1788.6947120530936,1503.7544423035752,2009.0,1077.0,0.0,1,7
77,1,VehicleDay13-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-153_c4.jpg,VehicleDay13-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-153_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,79,90,1879,2107,1870,2097,1874.0379746835442,2101.6329113924053,0.9005145809541856,80,0.4857257822831194,10.02925341359355,1,0.8777777777777778,1.1104761890034025,10.72155275651029,10.295630140987,5.0,2.0741488124543586,2.0,8.0,9.371829802507184,16.82550555213829,29.899494936611667,0.9875,1.968999169766903,7.561025016009808,0.07854764349758625,0.01725705713033676,0.06043007209919503,0.08585333079099655,0.13775096833705902,0.07292589517655196,0.09570917741784567,0.0961005948483944,0.05890744924545288,0.05890744924545288,0.007498853495668021,0.021234048826124865,0.1131247989833355,1873.9860922006408,2101.6019275001113,0.0,1874.0379746835442,2101.6329113924053,1874.0,2102.0,0.0,1,1
88,1,VehicleDay9-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-143_c4.jpg,VehicleDay9-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-143_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,171,195,1676,1494,1663,1479,1669.1988304093568,1485.654970760234,1.016124594640805,176,0.44762067202291295,14.755472278097805,1,0.8769230769230769,0.9841312820043442,15.6883906135179,15.620499351813308,7.0,2.7676395273852252,2.23606797749979,12.0,14.028928142967779,4.886364440260796,46.72792206135786,0.9715909090909091,3.090838748961687,18.389269594103098,0.0854388177394867,0.01992509886622429,0.06207955461936942,0.08978274464607239,0.1994333565235138,0.07187997090608575,0.10753958826960876,0.10535431280732155,0.04965764656662941,0.04965764656662941,0.009356681120923263,0.03009765137752903,0.12520872801542282,1669.1494567625584,1485.617339468686,0.0,1669.1988304093568,1485.654970760234,1669.0,1485.0,0.0,1,1
89,1,VehicleDay9-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere2-Image Export-144_c4.jpg,VehicleDay9-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere2-Image Export-144_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,17384,2548336,2351,1715,643,223,1204.9717556373678,1133.1494477680626,51.35838846449431,1753539,0.892782377464937,148.7749852820563,34,0.006821706399784016,0.019471015931337717,2792.5593034397225,1726.0477977159264,12.806248474865697,3.82716791519397,3.1622776601683795,1274.8948995017508,1258.0150392569112,-52.93916572387033,3349.5424227737294,0.009913666020544738,268.1238211542368,1619.7238393202424,0.0911894142627716,0.002240002155303955,4.174254600477161,0.08978274464607239,0.11559765040874481,0.08881213022664353,0.09317325352739544,0.09203764796257019,0.0799674466252327,0.0799674466252327,0.001462817397495846,0.003897862049423787,0.09427765011787415,1207.713822459852,1130.0021519429715,0.0,1204.9717556373678,1133.1494477680626,1796.0,247.0,0.0,1,38
