ImageNumber,ObjectNumber,FileName_Brightfield,FileName_Fluorescence,PathName_Brightfield,PathName_Fluorescence,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_Fluorescence,Intensity_IntegratedIntensity_Fluorescence,Intensity_LowerQuartileIntensity_Fluorescence,Intensity_MADIntensity_Fluorescence,Intensity_MassDisplacement_Fluorescence,Intensity_MaxIntensityEdge_Fluorescence,Intensity_MaxIntensity_Fluorescence,Intensity_MeanIntensityEdge_Fluorescence,Intensity_MeanIntensity_Fluorescence,Intensity_MedianIntensity_Fluorescence,Intensity_MinIntensityEdge_Fluorescence,Intensity_MinIntensity_Fluorescence,Intensity_StdIntensityEdge_Fluorescence,Intensity_StdIntensity_Fluorescence,Intensity_UpperQuartileIntensity_Fluorescence,Location_CenterMassIntensity_X_Fluorescence,Location_CenterMassIntensity_Y_Fluorescence,Location_CenterMassIntensity_Z_Fluorescence,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_Fluorescence,Location_MaxIntensity_Y_Fluorescence,Location_MaxIntensity_Z_Fluorescence,Number_Object_Number,Parent_WholeSphere
46,1,EF5Day11-17_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-05_c4.jpg,EF5Day11-17_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-05_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,2004078,2804234,2459,1858,592,356,1538.8926369133337,1098.368249638986,2.857758304634484,2072217,0.6586951350755076,1597.3951797641546,1,0.7146614726160513,0.34992462391878276,1846.3059016325121,1868.95184528655,667.2285965094721,237.0602576353152,209.34421415458323,1411.2988019386778,1389.1789141622037,-77.70839996721614,8483.498551495553,0.9671178259805803,80.3726961731445,68688.61266111676,0.019638430327177048,0.0058937277644872665,116.38351116174825,0.03423137217760086,0.3815898299217224,0.011026573765008164,0.034274420786574555,0.025532158091664314,0.003638823749497533,0.003638823749497533,0.0065793635989968395,0.029084262584491975,0.03423137217760086,1422.6677463830433,1104.4424978689149,0.0,1538.8926369133337,1098.368249638986,1178.0,1106.0,0.0,1,1
47,1,EF5Day11-17_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-06_c4.jpg,EF5Day11-17_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-06_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,1055349,1398852,2134,1590,860,492,1504.7386608600568,1034.6494856203967,3.989874972309372,1140652,0.5810458882681034,1159.1859558745134,1,0.7544393545564506,0.250634420110962,1292.4940492711387,1352.8152128062427,487.06570398663877,164.82181721891473,142.12670403551894,1085.7382991015397,1051.92316320287,71.40848638235653,7274.156272296823,0.9252155784586359,36.051013827323914,23464.54341904074,0.019638430327177048,0.003921570256352425,7.8214526520098415,0.023560000583529472,0.08417176455259323,0.005761709098181862,0.02223391827636236,0.023560000583529472,0.003638823749497533,0.0,0.0020336403342713382,0.005900103898556683,0.025532158091664314,1507.4635749764136,1041.9809223585887,0.0,1504.7386608600568,1034.6494856203967,1752.0,1132.0,0.0,1,1
48,1,EF5Day13-10_EF5_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-21_c4.jpg,EF5Day13-10_EF5_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-21_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,1367301,1860055,2222,1730,879,345,1559.5836052193335,1073.5940857207008,2.115876184693969,1410726,0.5071187589470071,1319.4323411058,1,0.7350863280924489,0.47261744672674955,1428.7214844193475,1461.086239754519,578.5715167548434,199.9930653667688,176.08236708995025,1233.7251169066062,1231.381027436616,-34.29977531072131,6029.511431887402,0.9692179771266709,36.84448490990326,35888.7112824081,0.023560000583529472,0.00308823399245739,1.9489607771570994,0.03254196047782898,0.10549960285425186,0.00712383698954046,0.026247849802207485,0.025532158091664314,0.003638823749497533,0.003638823749497533,0.003096476481687175,0.007125528099484373,0.03114313818514347,1561.5316320468223,1073.6544147376067,0.0,1559.5836052193335,1073.5940857207008,1041.0,1180.0,0.0,1,1
49,1,EF5Day13-10_EF5_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-22_c4.jpg,EF5Day13-10_EF5_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-22_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,1034905,1412070,2155,1664,988,454,1561.5015890347422,1081.0368594218794,2.6161119957699337,1072345,0.47760851724203734,1147.9032934198524,1,0.7328992188772512,0.38224663226074745,1230.7454235074827,1263.3107297889937,496.67796407732845,168.55700877752093,148.12157169028418,1095.2299389963664,1081.2994103431104,-36.235190033138,5832.884014889432,0.9650858632249882,32.81448727659881,21420.85736582242,0.017398430034518242,0.003921570256352425,16.42451589485971,0.028620392084121704,0.08025018870830536,0.00656027334598137,0.02069838039802921,0.019638430327177048,0.003638823749497533,0.002805490279570222,0.0045248426658411915,0.005955746008764312,0.023560000583529472,1564.0393985278265,1064.8095908483544,0.0,1561.5015890347422,1081.0368594218794,1520.0,1232.0,0.0,1,1
50,1,EF5Day13-10_EF5_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-23_c4.jpg,EF5Day13-10_EF5_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-23_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,1429579,1948996,2362,1764,881,448,1597.2112307189739,1090.870921439109,6.182952018446354,1493538,0.4846134463855863,1349.1465877075586,1,0.733495091831897,0.16173504129040275,1449.1768039500294,1494.487203023164,589.6185207403173,199.1473744168672,173.9798838946618,1272.9745656211928,1267.6361350478535,77.02757819026918,10539.183109893016,0.957176181657246,98.27960244007409,33258.32599758939,0.019638430327177048,0.001972157508134842,4.806837429376674,0.03254196047782898,0.08417176455259323,0.010847638238418774,0.023264419803025498,0.023560000583529472,0.0,0.0,0.0066707288052626264,0.005139506064677669,0.025532158091664314,1593.3453723056905,1088.0142057023052,0.0,1597.2112307189739,1090.870921439109,1923.0,1390.0,0.0,1,2
51,1,EF5Day7-10_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-42_c4.jpg,EF5Day7-10_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-42_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,928732,1387880,2231,1629,975,524,1604.3851326324493,1059.1015341347127,2.76261642001124,980954,0.47407002116559505,1087.4273809597482,1,0.6691731273597141,0.36197569548795033,1162.380873683177,1255.8065137591857,483.4387241419537,161.27233786494048,139.05754204644924,1036.904828566489,1023.4614185364924,71.56401486305556,5678.1966773678905,0.946764068447654,34.214639242738485,19968.823719562264,0.017398430034518242,0.003921570256352425,2.638974057128607,0.03254196047782898,0.5039223432540894,0.007025593273662934,0.02150116903429866,0.019638430327177048,0.002805490279570222,0.002805490279570222,0.0038505615947008764,0.011088767379867654,0.023560000583529472,1605.4781838355132,1056.6995717824518,0.0,1604.3851326324493,1059.1015341347127,1824.0,1277.0,0.0,1,1
52,1,EF5Day7-10_EF_450ms_CA9_1600ms_Gamma_1_Sphere3-Image Export-43_c4.jpg,EF5Day7-10_EF_450ms_CA9_1600ms_Gamma_1_Sphere3-Image Export-43_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,739067,1099260,2193,1595,1077,610,1630.0372347838559,1073.7573440567635,2.4180742108497864,788490,0.4971048028248939,970.0563543468918,1,0.6723313865691465,0.41355223736022934,1045.1561545854636,1121.3322433605483,412.6451259859978,142.41041120668618,123.4908903522847,923.3302637225202,906.8720731066314,79.55912558812446,4738.944801964782,0.9373194333472841,29.984687217976898,16337.398684941,0.017398430034518242,0.003921570256352425,12.523122834945811,0.03254196047782898,0.05162980407476425,0.007445911899174795,0.022105436563858216,0.019638430327177048,0.002805490279570222,0.0,0.0034606078184245275,0.006481651677190769,0.025532158091664314,1627.4562389088678,1061.5030768068445,0.0,1630.0372347838559,1073.7573440567635,1428.0,657.0,0.0,1,1
53,1,EF5Day7-10_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-44_c4.jpg,EF5Day7-10_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-44_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,1057103,1412619,2189,1674,940,543,1577.1380707461808,1122.273188137769,2.270285775785872,1105783,0.4098247400069605,1160.148844958342,1,0.7483284594076676,0.4404731821278511,1217.3013345161662,1249.7763799976378,527.193512858419,175.59075965227038,152.0855022676389,1125.8336750473318,1110.3788011940535,77.48780266998365,5491.662622758373,0.955976896009434,24.27561615384184,14071.044981889892,0.011221961118280888,0.0030882349237799644,8.18459653573137,0.019638430327177048,0.03254196047782898,0.0051355227742419796,0.013310949814625342,0.014310196042060852,0.00194941193331033,0.00194941193331033,0.0025750551914851157,0.003008088771698893,0.014310196042060852,1569.5465134636918,1119.2144500843565,0.0,1577.1380707461808,1122.273188137769,1057.0,835.0,0.0,1,1
54,1,EF5Day9-14_EF5_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-28_c4.jpg,EF5Day9-14_EF5_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-28_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,993330,1347245,2067,1720,880,585,1461.7548961573696,1152.2685431830307,2.729993316342467,1054145,0.39455928588707523,1124.6097265148383,1,0.7373046476327617,0.3663012630887167,1176.891743705292,1232.1631385494375,498.663213000518,167.61027984649365,145.2618325645109,1096.5428155145185,1081.4110884299994,65.04894219879587,5837.5753570243305,0.9423086956727964,34.68780199624598,28263.108467366546,0.023560000583529472,0.005060391500592232,4.019288728545581,0.025532158091664314,0.12597842514514923,0.006897554582669712,0.02845288923858793,0.028620392084121704,0.002805490279570222,0.002805490279570222,0.0030921845295460585,0.008443657258493834,0.03423137217760086,1458.3359362996373,1150.1553949689603,0.0,1461.7548961573696,1152.2685431830307,1216.0,1365.0,0.0,1,2
55,1,EF5Day9-14_EF5_450ms_CA9_1600ms_Gamma_1_Sphere1_2-Image Export-29_c4.jpg,EF5Day9-14_EF5_450ms_CA9_1600ms_Gamma_1_Sphere1_2-Image Export-29_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,1100337,1479793,2143,1786,962,533,1537.5936399484885,1145.8913469237152,4.19253862616992,1162860,0.3071446702703487,1183.6353243018962,1,0.7435749459552788,0.23851897124047408,1217.472390848505,1275.4485485506657,531.989661553681,172.967350675286,148.86235252742716,1170.857608960093,1158.623227011855,-24.942797549003085,7613.885240378708,0.9462334244879005,67.2644879121799,31909.491442045663,0.025532158091664314,0.005060391500592232,14.648288020067287,0.04124117270112038,0.07183372229337692,0.010252170082636779,0.028999744116616693,0.028620392084121704,0.002805490279570222,0.002805490279570222,0.006168615863837023,0.006655690140359394,0.03423137217760086,1551.7414663237898,1142.0951184304372,0.0,1537.5936399484885,1145.8913469237152,1607.0,1443.0,0.0,1,1
56,1,EF5Day9-14_EF5_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image Export-31_c4.jpg,EF5Day9-14_EF5_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image Export-31_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,547165,787524,2033,1472,1157,573,1587.7466815311652,1045.3754754050424,4.115636591883199,592998,0.5696447638778642,834.6688657755334,1,0.6947915238138774,0.24297577730069414,929.8898958325744,1038.4006933741907,350.0228563965502,115.38280238806067,98.08159868191383,776.0370998528383,764.2681517093698,48.91494429831421,5319.644332795144,0.9227096887341947,39.8636197084561,17964.303158913273,0.028620392084121704,0.003921564668416977,8.602914514819378,0.028620392084121704,0.0659400001168251,0.008673546498793755,0.03283160136140519,0.03423137217760086,0.003638823749497533,0.002805490279570222,0.005489066958692395,0.009156776612142719,0.0373196043074131,1586.5671362774451,1053.8971425625718,0.0,1587.7466815311652,1045.3754754050424,1767.0,1311.0,0.0,1,1
57,1,EF5Day9-14_EF5_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image Export-30_c4.jpg,EF5Day9-14_EF5_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image Export-30_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,1392342,1942544,2278,1803,824,467,1568.1617497712487,1153.1149028040525,7.445987416895046,1494561,0.452646568868244,1331.459685531502,1,0.7167621428394929,0.13430052241707882,1416.4417394368168,1471.655530346691,573.0314127515175,185.8987727265895,159.38004893963358,1330.9841324277747,1263.026956553086,-59.6302127454449,11414.030873001517,0.9316060033682131,131.35436408245005,44498.889719515806,0.023560000583529472,0.0056109800934791565,25.78315084801497,0.046301569789648056,0.19753725826740265,0.013206752873763326,0.0319597410115588,0.028620392084121704,0.0,0.0,0.009315391944499745,0.015294585351650533,0.03423137217760086,1590.1499203180667,1166.5793457429763,0.0,1568.1617497712487,1153.1149028040525,1602.0,1171.0,0.0,1,1
58,1,EF5Day9-14_EF5_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-33_c4.jpg,EF5Day9-14_EF5_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-33_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,772757,1044856,2076,1559,1028,562,1532.4619175238788,1082.6580244501183,2.6083504442921206,815535,0.5119275573595534,991.9197401357179,1,0.7395822965078441,0.3833840664272356,1073.3252304407054,1103.160006526705,428.01051388955386,146.47521545725695,127.27922061357856,960.6896145869824,922.0170952880284,61.94625049520153,5032.796569686641,0.9475460893769121,35.93208027095534,22220.18203289411,0.025532158091664314,0.005060391500592232,9.304477633386957,0.028620392084121704,0.08025018870830536,0.008273562116268786,0.028754423490041644,0.028620392084121704,0.002805490279570222,0.0,0.003560180756623602,0.007019471131073618,0.03423137217760086,1523.8430963306475,1079.1524253188277,0.0,1532.4619175238788,1082.6580244501183,1684.0,1192.0,0.0,1,1
59,1,EF5Day9-14_EF5_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-32_c4.jpg,EF5Day9-14_EF5_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-32_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,1349780,1738080,2222,1808,944,448,1553.8924232097083,1120.8139259731215,2.9376969913876327,1415786,0.3788729828402645,1310.951285400273,1,0.776592561907392,0.3404027042038961,1367.4856600758144,1438.3146387352108,594.0412443593458,199.94143715366945,174.18381095842403,1270.6451114809122,1265.537801666285,-12.8552087148511,7058.947073474585,0.9533785473228299,37.368823484983295,35615.59613616485,0.023560000583529472,0.00308823399245739,14.713269001013566,0.019638430327177048,0.19019842147827148,0.0061120090750708695,0.026386223040913964,0.025532158091664314,0.002805490279570222,0.0,0.0018966594176175414,0.008281581148764655,0.028620392084121704,1567.8144839565955,1125.573811397811,0.0,1553.8924232097083,1120.8139259731215,1276.0,1486.0,0.0,1,1
60,1,EF5Day9-14_EF5_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-34_c4.jpg,EF5Day9-14_EF5_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-34_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,886433,1378260,2133,1662,963,484,1576.4923101915203,1056.6882223473178,3.003721012110402,953786,0.2916532627239934,1062.3754276893949,1,0.6431536865322943,0.3329203997202803,1092.4725935697495,1196.702552850958,473.6296021154083,154.6899823233892,133.0,1029.73656331751,1044.976376023872,-24.5138628887817,5784.391590840258,0.9293835304774866,34.11890284111723,21131.786062866217,0.019638430327177048,0.003921570256352425,15.013558750552606,0.028620392084121704,0.08809332549571991,0.00680880120557119,0.023839123840003945,0.023560000583529472,0.002805490279570222,0.002805490279570222,0.0035685482284616844,0.006439013996691056,0.027481568977236748,1590.8483232706878,1052.29369907089,0.0,1576.4923101915203,1056.6882223473178,1579.0,919.0,0.0,1,1
61,1,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-02_c4.jpg,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-02_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,2557885,3402160,2521,2012,672,172,1579.1791953117518,1095.6662656843446,2.7748749284320016,2639339,0.42073584287564053,1804.660725146115,1,0.7518414771792038,0.36037660283487805,1897.7558260962676,1936.6530406864313,811.2983421651988,278.80947159221313,242.92385638302386,1729.3240436138278,1721.6121949336928,-49.853641485057274,9444.242850947838,0.9691384850525074,124.89441497763619,156349.09015888488,0.03423137217760086,0.009532544761896133,111.53845872927889,0.04965764656662941,0.7345521450042725,0.015407650503039253,0.06112436257254915,0.03815293684601784,0.003638823749497533,0.003638823749497533,0.009130939717446126,0.06390423605649066,0.059763528406620026,1526.1619270672809,997.5337173448825,0.0,1579.1791953117518,1095.6662656843446,1403.0,952.0,0.0,1,3
62,1,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_2-Image Export-03_c4.jpg,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_2-Image Export-03_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,2179370,2953478,2435,1932,796,130,1604.7741301385263,1062.3326819218398,2.551796863718608,2257129,0.5214400088684349,1665.7911233433415,1,0.7378995204975287,0.39188072303794164,1806.4260435793083,1844.8254659994261,740.737470363151,254.8588050368697,222.9910312097776,1553.2134798704524,1541.4015665932668,29.99707336656061,8359.753385491493,0.9655495986272827,119.90014903992414,220438.35761905555,0.03423137217760086,0.017949016764760017,152.7639992695278,0.09034118056297302,0.7373497486114502,0.01672480806806028,0.1011477434391845,0.04348117485642433,0.008416470140218735,0.008416470140218735,0.008784042950347683,0.1238061070685373,0.11700431257486343,1700.3480578467063,943.1585915529519,0.0,1604.7741301385263,1062.3326819218398,1922.0,761.0,0.0,1,6
63,1,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image Export-04_c4.jpg,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image Export-04_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,2258770,2992864,2459,1947,723,223,1582.4269916813132,1079.9576402201199,2.597192940197534,2329284,0.4173211691347694,1695.8641709940816,1,0.7547185572080789,0.38503107894785177,1781.936222054968,1816.1701462142803,765.2515926151347,261.3128669031276,227.9758759167294,1632.8969524940942,1619.3506985466843,-49.25676226873691,8586.042707372839,0.9697271779654177,63.026911987923086,93163.47720509232,0.025532158091664314,0.008699214085936546,48.267716431241546,0.03423137217760086,0.7331681847572327,0.008515999457900702,0.04124522514691284,0.03423137217760086,0.002805490279570222,0.002805490279570222,0.004552763751684602,0.03313040607425666,0.04321333020925522,1571.0166104230796,1033.0580064365977,0.0,1582.4269916813132,1079.9576402201199,1237.0,991.0,0.0,1,1
64,1,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image Export-05_c4.jpg,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image Export-05_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,2268238,3174948,2528,2005,770,199,1619.6644924386242,1126.569251992075,2.605967775034289,2366608,0.6269078393854337,1699.4146987922036,1,0.7144173699852722,0.3837345993224503,1930.0292456929103,1999.2088435178553,710.6335201775947,250.49585080976152,220.08180297334897,1517.8593116336315,1503.6730904706337,39.72393333456922,8618.541228076425,0.9584341809036393,81.98451767559163,240882.81929541402,0.025532158091664314,0.01992117613554001,198.1858726720434,0.108587846159935,0.7373497486114502,0.011078988875079951,0.10619821169357625,0.039559606462717056,0.002805490279570222,0.002805490279570222,0.009529249710867814,0.13968889009743107,0.12570352852344513,1728.8589441416982,961.1781644327858,0.0,1619.6644924386242,1126.569251992075,2166.0,700.0,0.0,1,4
65,1,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-06_c4.jpg,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-06_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,2386586,3229160,2418,2007,628,203,1517.8500075002535,1104.1975344697405,3.837311884347443,2519515,0.43051036296660594,1743.1854956117875,0,0.7390733193771755,0.2605990938810687,1871.9400633145738,1898.964981246363,504.6028141023393,190.83140935294827,171.0263137648707,1694.871474377589,1689.586209556937,-45.681737763752814,10727.710021827595,0.9472402426657511,117.7395770275034,116096.12275278941,0.025532158091664314,0.008981958031654358,75.93182377809009,0.0712682381272316,0.5783016085624695,0.012797780111685152,0.048645271007535205,0.03423137217760086,0.003638823749497533,0.003638823749497533,0.010966140501015484,0.043987393790911405,0.05106431618332863,1487.8136839035124,1034.45901479045,0.0,1517.8500075002535,1104.1975344697405,1247.0,1063.0,0.0,1,1
66,1,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-07_c4.jpg,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-07_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,2220845,3062436,2424,1920,682,162,1535.4421731368016,1063.350709752369,2.2152740921656586,2294221,0.5189629187145166,1681.5670301023872,1,0.7251890325218225,0.4514114093314733,1822.8931317536856,1842.2127998686797,752.0664864225769,259.1470302481059,227.37853900489378,1561.8620819944654,1558.2031301529928,44.18604119217765,7862.810167953486,0.9680170306173642,88.22376363305375,199188.2932665781,0.023560000583529472,0.017681173980236053,180.16797727515205,0.20678706467151642,0.7373497486114502,0.0131090287716276,0.0896903175442582,0.0373196043074131,0.002805490279570222,0.002805490279570222,0.014598933923147086,0.12011955894474811,0.09960588067770004,1636.2901294764288,914.0517153232694,0.0,1535.4421731368016,1063.350709752369,1709.0,667.0,0.0,1,2
67,1,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-08_c4.jpg,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-08_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,2425211,3355664,2503,1933,605,165,1539.223380563588,1040.7929949187926,3.0791502141535103,2519962,0.36561405563021177,1757.2349158626198,0,0.7227216431680883,0.3247649287791925,1825.557342561636,1897.3046671528534,576.5561551141398,212.6298494777718,195.420060382756,1717.794013945888,1699.1677014498762,-74.7000810940539,9687.13015257563,0.9623998298387039,162.5065476759337,132728.24471099162,0.025532158091664314,0.008699214085936546,123.48040878577727,0.2662827670574188,0.6052325367927551,0.019438582257886805,0.05472853484129489,0.03423137217760086,0.005610980559140444,0.005610980559140444,0.03137065218947606,0.05419786901706721,0.05162980407476425,1457.5888350997877,948.1473671707905,0.0,1539.223380563588,1040.7929949187926,1239.0,1023.0,0.0,1,5
68,1,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-01_c4.jpg,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-01_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,2166143,2969472,2455,1871,631,243,1533.808457705701,1089.9526180866176,2.557172228825699,2231627,0.43688343767597476,1660.7284326918893,1,0.7294707611319453,0.39105696078172203,1756.6291627939063,1849.31987498107,740.6247362868729,253.2369549063386,222.02927734873165,1625.1858503164092,1580.1197754072625,82.68123184956389,8343.119871839113,0.9706563865735627,83.00643649813719,159367.87413832173,0.025532158091664314,0.011504705995321274,140.4895267366397,0.03815293684601784,0.7415235042572021,0.01159145880437609,0.0735721852796984,0.03423137217760086,0.003638823749497533,0.003638823749497533,0.004975593262175954,0.09200530026041431,0.07716196030378342,1625.2435328819952,983.289905997573,0.0,1533.808457705701,1089.9526180866176,1770.0,818.0,0.0,1,1
69,1,Vehicle_day7_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-10_c4.jpg,Vehicle_day7_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-10_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,1521060,1997476,2392,1836,956,445,1654.1230792999618,1144.114817955899,1.7355897409574184,1569735,0.3027713839303048,1391.6442583918013,1,0.7614910016440748,0.5761730300666339,1427.539992428115,1468.7195103218314,648.5938636774172,216.92638662242751,188.80942773071476,1369.8948054965158,1360.5358526926336,75.95064774465307,5759.723589302472,0.9689915813815708,19.745061910012737,12711.087940005586,0.009249803610146046,0.0,6.9354877842590605,0.009249803610146046,0.021319998428225517,0.004001836625458601,0.00835673013556703,0.009249803610146046,0.002514902036637068,0.0,0.00039796350404143054,0.0016896459923303145,0.009249803610146046,1657.1829869946912,1137.8908356531172,0.0,1654.1230792999618,1144.114817955899,2135.0,728.0,0.0,1,1
