Channel_Brightfield,Channel_Fluorescence,Count_SpheroidMask,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05RescaleIntensity,ExecutionTime_06EnhanceEdges,ExecutionTime_07IdentifyPrimaryObjects,ExecutionTime_08MeasureObjectIntensityDistribution,FileName_Brightfield,FileName_Fluorescence,Frame_Brightfield,Frame_Fluorescence,Group_Index,Group_Length,Group_Number,Height_Brightfield,Height_Fluorescence,ImageNumber,ImageSet_ImageSet,MD5Digest_Brightfield,MD5Digest_Fluorescence,Metadata_Frame,Metadata_Series,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05RescaleIntensity,ModuleError_06EnhanceEdges,ModuleError_07IdentifyPrimaryObjects,ModuleError_08MeasureObjectIntensityDistribution,PathName_Brightfield,PathName_Fluorescence,ProcessingStatus,Scaling_Brightfield,Scaling_Fluorescence,Series_Brightfield,Series_Fluorescence,Threshold_FinalThreshold_SpheroidMask,Threshold_OrigThreshold_SpheroidMask,Threshold_SumOfEntropies_SpheroidMask,Threshold_WeightedVariance_SpheroidMask,URL_Brightfield,URL_Fluorescence,Width_Brightfield,Width_Fluorescence
-1,-1,1.0,0.0,0.0,2.03125,0.0,1.671875,0.625,15.75,17.25,DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-09_c4.jpg,DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-09_c1.jpg,0,0,24,193,1,2208,2208,24,b'eLu1ms/psxlt/NCqpkGqPgknTWPMctDAcrRJM8DBb0Kl4AdlBzsAP5sSfQ==',17ce1ff14b37fd7863df8f81661797d0,2a32c226bce3e234c1f6f9dfc8fe50cd,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.026575468480587006,0.026575468,-12.72573168510123,1.3288469143720245,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image%20Export-09_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image%20Export-09_c1.jpg,3120,3120
-1,-1,1.0,0.0,0.0,2.171875,0.0,1.71875,0.71875,16.296875,16.984375,DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-10_c4.jpg,DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-10_c1.jpg,0,0,25,193,1,2208,2208,25,b'eLu1ms/psxlt/NCqpkGqPgknTWMs5aDBaJNmgIPfhErBD8oOdgAupRJt',17ce1ff14b37fd7863df8f81661797d0,2a32c226bce3e234c1f6f9dfc8fe50cd,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.026575468480587006,0.026575468,-12.72573168510123,1.3288469143720245,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image%20Export-10_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image%20Export-10_c1.jpg,3120,3120
-1,-1,1.0,0.0,0.0,2.203125,0.0,1.65625,0.53125,14.859375,13.375,DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-10_c4.jpg,DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-10_c1.jpg,0,0,26,193,1,2208,2208,26,b'eLu1ms/psxlt/NCqpkGqPolImlhyt8Fok2aAg9+ESsEPyg52AC6pEm0=',42229c3a77bb2f034add0edd3bd85c84,c60906d79536409abd2a57e5380ffa81,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.031356941908597946,0.031356942,-12.600551407831015,1.3186189678063445,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image%20Export-10_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image%20Export-10_c1.jpg,3120,3120
-1,-1,1.0,0.0,0.0,2.046875,0.0,1.859375,0.796875,15.8125,12.875,DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-11_c4.jpg,DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-11_c1.jpg,0,0,27,193,1,2208,2208,27,b'eLu1ms/psxlt/NCqpkGqPolImlhyt+Fok2aAg9+ESsEPyg52ADDIEm8=',42229c3a77bb2f034add0edd3bd85c84,c60906d79536409abd2a57e5380ffa81,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.031356941908597946,0.031356942,-12.600551407831015,1.3186189678063445,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image%20Export-11_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image%20Export-11_c1.jpg,3120,3120
-1,-1,1.0,0.0,0.0,2.015625,0.0,2.03125,0.65625,16.171875,19.328125,DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-11_c4.jpg,DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-11_c1.jpg,0,0,28,193,1,2208,2208,28,b'eLu1ms/psxlt/NCqpkGqPolImljKQcPRJs0AB78JlYIflB3sADMLEnE=',abd861bdf21a6253ada164e40538145c,0d612932412b885987d31cb48e03ab71,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.026608576998114586,0.026608577,-12.741766047547582,1.4600541642923615,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image%20Export-11_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image%20Export-11_c1.jpg,3120,3120
-1,-1,1.0,0.0,0.0,1.90625,0.0,1.734375,0.609375,16.40625,18.625,DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-12_c4.jpg,DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-12_c1.jpg,0,0,29,193,1,2208,2208,29,b'eLu1ms/psxlt/NCqpkGqPolImtjKwdEmzQAHvwmVgh+UHewANSoScw==',abd861bdf21a6253ada164e40538145c,0d612932412b885987d31cb48e03ab71,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.026608576998114586,0.026608577,-12.741766047547582,1.4600541642923615,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image%20Export-12_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image%20Export-12_c1.jpg,3120,3120
-1,-1,1.0,0.0,0.0,1.96875,0.0,1.953125,0.5625,17.015625,18.5,DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-19_c4.jpg,DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-19_c1.jpg,0,0,30,193,1,2208,2208,30,b'eLu1ms/psxlt/NCqpoEXpkbElIMYSdNytEEzoIFvQqXAB2UFOwATKBFb',c8dbbbfd69e7c21038647d5e53ff07f3,7eeadbe598c90a59777244bc00304abb,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.03180393949151039,0.03180394,-12.724330652273457,1.4298665509701283,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image%20Export-19_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image%20Export-19_c1.jpg,3120,3120
-1,-1,1.0,0.0,0.0,2.078125,0.0,1.890625,0.734375,16.09375,18.21875,DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-20_c4.jpg,DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-20_c1.jpg,0,0,31,193,1,2208,2208,31,b'eLu1ms/psxlt/NCqpoEXpkbElIPoEWNkMNqgGdDAN6FS4IOygh0AAkIRSw==',c8dbbbfd69e7c21038647d5e53ff07f3,7eeadbe598c90a59777244bc00304abb,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.03180393949151039,0.03180394,-12.724330652273457,1.4298665509701283,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image%20Export-20_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image%20Export-20_c1.jpg,3120,3120
-1,-1,1.0,0.0,0.0,2.1875,0.0,1.78125,0.75,15.9375,18.8125,DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-20_c4.jpg,DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-20_c1.jpg,0,0,32,193,1,2208,2208,32,b'eLu1ms/psxlt/NCqpoEXpkZElYMYudvIYLRJM8DBb0Kl4AdlBzsALIQSaw==',6e081e66a1e0ec5244e1f720b69ebed5,68236b5e92a7d77abf63af5c33f48a09,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.020809758454561234,0.020809758,-12.707765554780078,1.2441856797916166,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image%20Export-20_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image%20Export-20_c1.jpg,3120,3120
-1,-1,1.0,0.0,0.0,1.984375,0.0,1.671875,0.53125,15.8125,19.171875,DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-21_c4.jpg,DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-21_c1.jpg,0,0,33,193,1,2208,2208,33,b'eLu1ms/psxlt/NCqpoEXpkZElYMYudvIcLRJM8DBb0Kl4AdlBzsALqMSbQ==',6e081e66a1e0ec5244e1f720b69ebed5,68236b5e92a7d77abf63af5c33f48a09,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.020809758454561234,0.020809758,-12.707765554780078,1.2441856797916166,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image%20Export-21_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image%20Export-21_c1.jpg,3120,3120
-1,-1,0.0,0.0,0.0,2.0,0.0,1.65625,0.65625,16.34375,1.6875,DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image Export-21_c4.jpg,DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image Export-21_c1.jpg,0,0,34,193,1,2208,2208,34,b'eLu1ms/psxlt/NCqpoEXpkbkFQRGhqNNmgEOfhMqBT8oO9gBADDqEm8=',ee62f4d8f3c0c88e30adf7a8e87405a6,27402b0917dce2a753d0476a808e9bf3,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.028754640370607376,0.02875464,-12.832469163957732,1.4723952425006308,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image%20Export-21_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image%20Export-21_c1.jpg,3120,3120
-1,-1,0.0,0.0,0.0,1.9375,0.0,1.890625,0.578125,15.96875,1.828125,DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image Export-22_c4.jpg,DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image Export-22_c1.jpg,0,0,35,193,1,2208,2208,35,b'eLu1ms/psxlt/NCqpoEXpkbkFQRGo02agQ5+EyoFPyg72AEAMwkScQ==',ee62f4d8f3c0c88e30adf7a8e87405a6,27402b0917dce2a753d0476a808e9bf3,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.028754640370607376,0.02875464,-12.832469163957732,1.4723952425006308,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image%20Export-22_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image%20Export-22_c1.jpg,3120,3120
-1,-1,1.0,0.0,0.0,2.328125,0.0,1.609375,0.71875,15.75,19.546875,DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image Export-22_c4.jpg,DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image Export-22_c1.jpg,0,0,36,193,1,2208,2208,36,b'eLu1ms/psxlt/NCqpoEXpkZEFQQY5aDRaJNmoIPfhErBD8oOdgA1TBJz',1b6729c79ca92e113a077645e2ef5e15,39734cd3b0b1e92847069ea1df0253a9,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.02830735594034195,0.028307356,-12.767171981859917,1.54013783881366,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image%20Export-22_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image%20Export-22_c1.jpg,3120,3120
-1,-1,1.0,0.0,0.0,2.34375,0.0,1.859375,0.53125,15.8125,20.0,DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image Export-23_c4.jpg,DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image Export-23_c1.jpg,0,0,37,193,1,2208,2208,37,b'eLu1ms/psxlt/NCqpoEXpkZEFQQY5aCR8WiTZoCD34RKwQ/KDnYAN2sSdQ==',1b6729c79ca92e113a077645e2ef5e15,39734cd3b0b1e92847069ea1df0253a9,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.02830735594034195,0.028307356,-12.767171981859917,1.54013783881366,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image%20Export-23_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image%20Export-23_c1.jpg,3120,3120
-1,-1,1.0,0.0,0.0,2.046875,0.0,1.71875,0.578125,15.671875,18.265625,DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-23_c4.jpg,DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-23_c1.jpg,0,0,38,193,1,2208,2208,38,b'eLu1ms/psxlt/NCqpoEXpkZEJE1jzNxtZDzapBng4DehUvCDsoMdADdvEnU=',b53803dcd88f6b66b61e545acf4a95a8,942fc934c42e64df1f2904f8e2638e33,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.025805212557315826,0.025805213,-12.73632923689195,1.433068096898434,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image%20Export-23_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image%20Export-23_c1.jpg,3120,3120
-1,-1,1.0,0.0,0.0,1.953125,0.0,1.5625,0.625,15.90625,17.859375,DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-24_c4.jpg,DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-24_c1.jpg,0,0,39,193,1,2208,2208,39,b'eLu1ms/psxlt/NCqpoEXpkZEJE1jzNxtZDLapBng4DehUvCDsoMdADmOEnc=',b53803dcd88f6b66b61e545acf4a95a8,942fc934c42e64df1f2904f8e2638e33,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.025805212557315826,0.025805213,-12.73632923689195,1.433068096898434,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image%20Export-24_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image%20Export-24_c1.jpg,3120,3120
-1,-1,1.0,0.0,0.0,2.0,0.0,1.75,0.609375,15.5625,17.953125,DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-24_c4.jpg,DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-24_c1.jpg,0,0,40,193,1,2208,2208,40,b'eLu1ms/psxlt/NCqpoEXpkZEJE1jzHLQyGS0STPAwW9CpeAHZQc7ADvREnk=',914f74b5332648bd937dd4df216307b1,abe43224832abf18930521194b8b924a,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.028575927019119263,0.028575927,-12.742171715905464,1.610920678161774,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image%20Export-24_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image%20Export-24_c1.jpg,3120,3120
-1,-1,1.0,0.0,0.0,2.21875,0.0,1.6875,0.625,15.671875,18.265625,DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-25_c4.jpg,DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-25_c1.jpg,0,0,41,193,1,2208,2208,41,b'eLu1ms/psxlt/NCqpoEXpkZEJE1jzHLQyHS0STPAwW9CpeAHZQc7AD3wEns=',914f74b5332648bd937dd4df216307b1,abe43224832abf18930521194b8b924a,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.028575927019119263,0.028575927,-12.742171715905464,1.610920678161774,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image%20Export-25_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image%20Export-25_c1.jpg,3120,3120
-1,-1,1.0,0.0,0.0,2.109375,0.0,1.703125,0.65625,14.609375,10.703125,DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-25_c4.jpg,DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-25_c1.jpg,0,0,42,193,1,2208,2208,42,b'eLu1ms/psxlt/NCqpoEXpkbEJE3M3G1kOtqkGeDgN6FS8IOygx0APfQSew==',b904fd4b6f6ca6420393ff4b48dcccf7,c738dfeedc73f299ee11d59ac9d80f65,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.023204606026411057,0.023204606,-12.77384500671226,1.7106771343749239,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image%20Export-25_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image%20Export-25_c1.jpg,3120,3120
-1,-1,1.0,0.0,0.0,1.90625,0.0,1.734375,0.59375,15.109375,9.71875,DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-26_c4.jpg,DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-26_c1.jpg,0,0,43,193,1,2208,2208,43,b'eLu1ms/psxlt/NCqpoEXpkbEJE3M3G1kNtqkGeDgN6FS8IOygx0AQBMSfQ==',b904fd4b6f6ca6420393ff4b48dcccf7,c738dfeedc73f299ee11d59ac9d80f65,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.023204606026411057,0.023204606,-12.77384500671226,1.7106771343749239,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image%20Export-26_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image%20Export-26_c1.jpg,3120,3120
-1,-1,1.0,0.0,0.0,2.09375,0.0,1.765625,0.5625,15.78125,20.96875,DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-26_c4.jpg,DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-26_c1.jpg,0,0,44,193,1,2208,2208,44,b'eLu1ms/psxlt/NCqpoEXpkbEJE3MctDIbLRJM8DBb0Kl4AdlBzsAQlYSfw==',f817f1d1a249ab72cf7e5de358b44069,f2e39f9e95bba25aa7b5ac5455f6546d,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.0308249332010746,0.030824933,-12.753420957494134,1.5887662260875346,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image%20Export-26_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image%20Export-26_c1.jpg,3120,3120
-1,-1,1.0,0.0,0.0,2.203125,0.0,1.59375,0.59375,15.921875,21.078125,DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-27_c4.jpg,DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-27_c1.jpg,0,0,45,193,1,2208,2208,45,b'eLu1ms/psxlt/NCqpoEXpkbEJE3MctDIfLRJM8DBb0Kl4AdlBzsARHUSgQ==',f817f1d1a249ab72cf7e5de358b44069,f2e39f9e95bba25aa7b5ac5455f6546d,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.0308249332010746,0.030824933,-12.753420957494134,1.5887662260875346,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image%20Export-27_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image%20Export-27_c1.jpg,3120,3120
-1,-1,1.0,0.0,0.0,2.203125,0.0,1.6875,0.609375,16.875,20.328125,DMSO_VehicleDay13-3_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-40_c4.jpg,DMSO_VehicleDay13-3_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-40_c1.jpg,0,0,46,193,1,2208,2208,46,b'eLu1ms/psxlt/AyimgYjh5sYjDZrBkEUmFApCkDZwg4A22sWcQ==',260ec11b947dc95a7ca15b146d643f92,85042a6356413e413468d0979ad3cc14,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.029184766113758087,0.029184766,-12.782871885848383,1.521227993584812,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_VehicleDay13-3_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image%20Export-40_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_VehicleDay13-3_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image%20Export-40_c1.jpg,3120,3120
