ImageNumber,ObjectNumber,FileName_Brightfield,FileName_Fluorescence,PathName_Brightfield,PathName_Fluorescence,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,RadialDistribution_FracAtD_Fluorescence_1of6,RadialDistribution_FracAtD_Fluorescence_2of6,RadialDistribution_FracAtD_Fluorescence_3of6,RadialDistribution_FracAtD_Fluorescence_4of6,RadialDistribution_FracAtD_Fluorescence_5of6,RadialDistribution_FracAtD_Fluorescence_6of6,RadialDistribution_MeanFrac_Fluorescence_1of6,RadialDistribution_MeanFrac_Fluorescence_2of6,RadialDistribution_MeanFrac_Fluorescence_3of6,RadialDistribution_MeanFrac_Fluorescence_4of6,RadialDistribution_MeanFrac_Fluorescence_5of6,RadialDistribution_MeanFrac_Fluorescence_6of6,RadialDistribution_RadialCV_Fluorescence_1of6,RadialDistribution_RadialCV_Fluorescence_2of6,RadialDistribution_RadialCV_Fluorescence_3of6,RadialDistribution_RadialCV_Fluorescence_4of6,RadialDistribution_RadialCV_Fluorescence_5of6,RadialDistribution_RadialCV_Fluorescence_6of6,RadialDistribution_ZernikeMagnitude_Fluorescence_0_0,RadialDistribution_ZernikeMagnitude_Fluorescence_1_1,RadialDistribution_ZernikeMagnitude_Fluorescence_2_0,RadialDistribution_ZernikeMagnitude_Fluorescence_2_2,RadialDistribution_ZernikeMagnitude_Fluorescence_3_1,RadialDistribution_ZernikeMagnitude_Fluorescence_3_3,RadialDistribution_ZernikeMagnitude_Fluorescence_4_0,RadialDistribution_ZernikeMagnitude_Fluorescence_4_2,RadialDistribution_ZernikeMagnitude_Fluorescence_4_4,RadialDistribution_ZernikeMagnitude_Fluorescence_5_1,RadialDistribution_ZernikeMagnitude_Fluorescence_5_3,RadialDistribution_ZernikeMagnitude_Fluorescence_5_5,RadialDistribution_ZernikeMagnitude_Fluorescence_6_0,RadialDistribution_ZernikeMagnitude_Fluorescence_6_2,RadialDistribution_ZernikeMagnitude_Fluorescence_6_4,RadialDistribution_ZernikeMagnitude_Fluorescence_6_6,RadialDistribution_ZernikeMagnitude_Fluorescence_7_1,RadialDistribution_ZernikeMagnitude_Fluorescence_7_3,RadialDistribution_ZernikeMagnitude_Fluorescence_7_5,RadialDistribution_ZernikeMagnitude_Fluorescence_7_7,RadialDistribution_ZernikeMagnitude_Fluorescence_8_0,RadialDistribution_ZernikeMagnitude_Fluorescence_8_2,RadialDistribution_ZernikeMagnitude_Fluorescence_8_4,RadialDistribution_ZernikeMagnitude_Fluorescence_8_6,RadialDistribution_ZernikeMagnitude_Fluorescence_8_8,RadialDistribution_ZernikeMagnitude_Fluorescence_9_1,RadialDistribution_ZernikeMagnitude_Fluorescence_9_3,RadialDistribution_ZernikeMagnitude_Fluorescence_9_5,RadialDistribution_ZernikeMagnitude_Fluorescence_9_7,RadialDistribution_ZernikeMagnitude_Fluorescence_9_9,RadialDistribution_ZernikePhase_Fluorescence_0_0,RadialDistribution_ZernikePhase_Fluorescence_1_1,RadialDistribution_ZernikePhase_Fluorescence_2_0,RadialDistribution_ZernikePhase_Fluorescence_2_2,RadialDistribution_ZernikePhase_Fluorescence_3_1,RadialDistribution_ZernikePhase_Fluorescence_3_3,RadialDistribution_ZernikePhase_Fluorescence_4_0,RadialDistribution_ZernikePhase_Fluorescence_4_2,RadialDistribution_ZernikePhase_Fluorescence_4_4,RadialDistribution_ZernikePhase_Fluorescence_5_1,RadialDistribution_ZernikePhase_Fluorescence_5_3,RadialDistribution_ZernikePhase_Fluorescence_5_5,RadialDistribution_ZernikePhase_Fluorescence_6_0,RadialDistribution_ZernikePhase_Fluorescence_6_2,RadialDistribution_ZernikePhase_Fluorescence_6_4,RadialDistribution_ZernikePhase_Fluorescence_6_6,RadialDistribution_ZernikePhase_Fluorescence_7_1,RadialDistribution_ZernikePhase_Fluorescence_7_3,RadialDistribution_ZernikePhase_Fluorescence_7_5,RadialDistribution_ZernikePhase_Fluorescence_7_7,RadialDistribution_ZernikePhase_Fluorescence_8_0,RadialDistribution_ZernikePhase_Fluorescence_8_2,RadialDistribution_ZernikePhase_Fluorescence_8_4,RadialDistribution_ZernikePhase_Fluorescence_8_6,RadialDistribution_ZernikePhase_Fluorescence_8_8,RadialDistribution_ZernikePhase_Fluorescence_9_1,RadialDistribution_ZernikePhase_Fluorescence_9_3,RadialDistribution_ZernikePhase_Fluorescence_9_5,RadialDistribution_ZernikePhase_Fluorescence_9_7,RadialDistribution_ZernikePhase_Fluorescence_9_9
109,1,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image Export-110_c4.jpg,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image Export-110_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1641.8514587109066,1144.0610288582184,0,1,0.014069347,0.04521002,0.088414006,0.14923005,0.2574907,0.44558594,1.1355422394226034,1.071848923129187,1.0678219009055159,1.0141742686369735,0.9938553335194019,0.9762949568604258,0.03818630672297515,0.06672291541616472,0.0439220957695663,0.03037181635296165,0.07455638106186872,0.09393538416578606,0.02800261276443889,0.003859417731296104,0.009469987706112432,0.004337609687051848,0.002360284033123912,0.0014837194940770684,0.00032090510576610813,0.002057830984392599,0.0011868363900599502,0.00033379601340828157,0.0009834159613242065,0.0005530077138125547,0.0003050683886939938,0.000652149398295901,0.0004341996595018735,0.00040229939452658014,0.0007633445281958099,0.000750011676997133,8.389671336582366e-05,0.000176255547176547,6.758040846745834e-05,0.00017410574068302379,0.0005369233298711261,0.00014374861041164427,0.0002802101998410254,0.00027295673661172787,0.00041490257558510305,0.0007082944368733222,0.0002502372726708981,0.0002325760240755482,1.5707963267948966,-2.035862404729967,-1.5707963267948966,-1.7027017871623338,1.2043775655669495,1.2911222795561044,1.5707963267948966,1.51769894553859,0.9212017399556188,0.9340497099490228,-1.3880361617225385,-2.490275904342489,-1.5707963267948966,1.7419138051423804,-2.6925895746515587,-2.5133266465502393,-1.955624586285441,-2.2011938564906566,0.7604004572614417,-0.45899679330156296,-1.5707963267948966,-0.35267098569589245,-1.383416679070897,2.3711268021417804,0.19965156039023133,1.376901420912653,1.4699813548072498,1.083037027280425,0.3242198010551271,1.7809633548888981
110,1,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-110_c4.jpg,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-110_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1604.9079050368916,1145.884101054714,0,1,0.021813419,0.058232136,0.24747132,0.30958745,0.19794814,0.16494751,1.0400718883672784,0.8283793315932308,1.9520394750122425,1.6539048922027468,0.7828761572059173,0.48241313147704856,0.3683733818507323,0.3454779906224675,0.6628153330321107,0.5969140273147171,0.521820392733562,0.1935602070605439,0.08499045548452867,0.01895624349659133,0.03050228628579635,0.004748423944023408,0.015197965167293168,0.001903008076406892,0.0051440190130214395,0.00634125982103054,0.00030785042632973153,0.0031326731337325445,0.0024110112260957725,0.00018112339815812064,0.009891338090147464,0.0037954381864716063,0.0014353350878917662,6.135850223559344e-05,0.003905861251902779,0.0009753942430343066,0.0008885595596869065,8.612223606178888e-05,0.005097288774794678,0.0012661263462485231,0.0011753592925274753,0.00013231342141954822,0.0001910171268933358,0.005460815979280525,0.0009922005649323034,0.0006145242084764748,4.1388676357439576e-05,0.00015270732179615176,1.5707963267948966,2.6791887056619172,-1.5707963267948966,-1.6941372904807044,-0.46453666975985514,-0.7986994259780911,-1.5707963267948966,0.7654003508522069,-0.02315709412004726,2.900280436888819,1.8423156947500168,2.1426534672943895,1.5707963267948966,-2.4865152585663877,-2.585285702618307,3.108657342677951,2.451754258852891,-0.7719660308887807,-1.7244989051213118,0.6535521667047189,-1.5707963267948966,2.5810620069479624,1.00927153600782,-1.344118815836513,2.095060713276496,-0.5622420402233387,-2.220110614125293,1.6469989774807061,0.40723517179095087,-2.8779866285721374
111,1,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-111_c4.jpg,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-111_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1604.9079050368916,1145.884101054714,0,1,0.021813419,0.058232136,0.24747132,0.30958745,0.19794814,0.16494751,1.0400718883672784,0.8283793315932308,1.9520394750122425,1.6539048922027468,0.7828761572059173,0.48241313147704856,0.3683733818507323,0.3454779906224675,0.6628153330321107,0.5969140273147171,0.521820392733562,0.1935602070605439,0.08499045548452867,0.01895624349659133,0.03050228628579635,0.004748423944023408,0.015197965167293168,0.001903008076406892,0.0051440190130214395,0.00634125982103054,0.00030785042632973153,0.0031326731337325445,0.0024110112260957725,0.00018112339815812064,0.009891338090147464,0.0037954381864716063,0.0014353350878917662,6.135850223559344e-05,0.003905861251902779,0.0009753942430343066,0.0008885595596869065,8.612223606178888e-05,0.005097288774794678,0.0012661263462485231,0.0011753592925274753,0.00013231342141954822,0.0001910171268933358,0.005460815979280525,0.0009922005649323034,0.0006145242084764748,4.1388676357439576e-05,0.00015270732179615176,1.5707963267948966,2.6791887056619172,-1.5707963267948966,-1.6941372904807044,-0.46453666975985514,-0.7986994259780911,-1.5707963267948966,0.7654003508522069,-0.02315709412004726,2.900280436888819,1.8423156947500168,2.1426534672943895,1.5707963267948966,-2.4865152585663877,-2.585285702618307,3.108657342677951,2.451754258852891,-0.7719660308887807,-1.7244989051213118,0.6535521667047189,-1.5707963267948966,2.5810620069479624,1.00927153600782,-1.344118815836513,2.095060713276496,-0.5622420402233387,-2.220110614125293,1.6469989774807061,0.40723517179095087,-2.8779866285721374
112,1,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-111_c4.jpg,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-111_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1600.764465624348,1023.9756654466247,0,1,0.04213865,0.12714377,0.17168005,0.18526678,0.2108345,0.26293626,2.067681044812755,1.8935466884185739,1.4112746724509118,1.0208543126177618,0.8479236686526048,0.7289701715362726,0.13367372671447947,0.17189273235729682,0.17865175468619576,0.27161126903876,0.3089343856268973,0.1883973345108319,0.06711296349061083,0.005147236431713554,0.022945457029843654,0.0009546655512660136,0.003669226056332087,0.0022794201746067972,0.002305120328989126,0.0013272317070087277,0.0012075758388339732,0.000847435006852049,0.0002649515704643997,0.0004538043414413405,0.0037592386788983753,0.0012230442478012387,5.0735600201082e-05,0.00024791447657031176,0.00011518420399009191,0.001000243402291127,0.0004112761915946023,0.0004158664211936564,0.001809015811031689,0.0008893288769181297,0.0007593123286529985,0.0003564555117037089,0.00018061752474394342,0.00036367213664219907,0.0010324358217669426,0.00031566114477087846,0.00034825436370881365,0.00018916492413339586,1.5707963267948966,-1.5569991566990797,-1.5707963267948966,-1.8324654396165432,1.872746527330658,-2.8946136282830865,1.5707963267948966,-0.7753557197664982,-0.5476681497974226,-0.7652578619001772,1.8033352318262372,-0.04335108504729291,-1.5707963267948966,2.5842024557504732,-1.6454591658118265,1.9940529834487746,2.8747014650845015,-0.18384102604935443,0.9965604988220087,2.0862294002226394,1.5707963267948966,1.4847895301768115,2.029848561222527,-1.9241397136247052,-1.5162771418302647,0.17757623475008058,0.2672558596395395,-2.392084435805634,1.0383607151936702,-1.4099852604045056
113,1,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-112_c4.jpg,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-112_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1600.764465624348,1023.9756654466247,0,1,0.04213865,0.12714377,0.17168005,0.18526678,0.2108345,0.26293626,2.067681044812755,1.8935466884185739,1.4112746724509118,1.0208543126177618,0.8479236686526048,0.7289701715362726,0.13367372671447947,0.17189273235729682,0.17865175468619576,0.27161126903876,0.3089343856268973,0.1883973345108319,0.06711296349061083,0.005147236431713554,0.022945457029843654,0.0009546655512660136,0.003669226056332087,0.0022794201746067972,0.002305120328989126,0.0013272317070087277,0.0012075758388339732,0.000847435006852049,0.0002649515704643997,0.0004538043414413405,0.0037592386788983753,0.0012230442478012387,5.0735600201082e-05,0.00024791447657031176,0.00011518420399009191,0.001000243402291127,0.0004112761915946023,0.0004158664211936564,0.001809015811031689,0.0008893288769181297,0.0007593123286529985,0.0003564555117037089,0.00018061752474394342,0.00036367213664219907,0.0010324358217669426,0.00031566114477087846,0.00034825436370881365,0.00018916492413339586,1.5707963267948966,-1.5569991566990797,-1.5707963267948966,-1.8324654396165432,1.872746527330658,-2.8946136282830865,1.5707963267948966,-0.7753557197664982,-0.5476681497974226,-0.7652578619001772,1.8033352318262372,-0.04335108504729291,-1.5707963267948966,2.5842024557504732,-1.6454591658118265,1.9940529834487746,2.8747014650845015,-0.18384102604935443,0.9965604988220087,2.0862294002226394,1.5707963267948966,1.4847895301768115,2.029848561222527,-1.9241397136247052,-1.5162771418302647,0.17757623475008058,0.2672558596395395,-2.392084435805634,1.0383607151936702,-1.4099852604045056
114,1,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-112_c4.jpg,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-112_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1561.3638993220425,1132.2162388472912,0,1,0.020834712,0.14615099,0.28270036,0.23495044,0.15351437,0.1618492,0.9972248137085503,2.098998332528264,2.240534458412729,1.261864158040037,0.609335795304095,0.46889351559106446,0.4955500446489296,0.48865831688617917,0.4937302711664693,0.36791677704837067,0.13569024719187647,0.0816885749697599,0.10835472193146657,0.011957860932532066,0.047494017226837854,0.004723989183395719,0.013660978239968516,0.0008601563439025375,0.00837434375188074,0.002495543851361301,0.000708502933479416,0.00983504704287107,0.001431310250483967,0.0001629577490421216,0.0035746254078464386,0.002199771879590935,0.0015499302766358311,0.00025941189541915964,0.004138101230400832,0.0017587483235591533,0.0001272560066133063,3.515368236204285e-05,0.00957467676957145,0.0011251984061373022,0.0009679091584074334,0.00045902122979552646,2.452878086724585e-05,0.0015713574453411917,0.0006303886419971539,0.0005703631689341525,0.0001951269053090371,5.949292963644275e-05,1.5707963267948966,2.9218874650506996,-1.5707963267948966,-0.6899751470667235,-0.4533132867528792,-1.0272992741235223,1.5707963267948966,1.374427432829646,1.585928096407472,2.6177976533417127,2.8622391029110936,-3.128651749723945,1.5707963267948966,-2.087737134939738,-2.1028143586924135,-0.7264676931556585,-0.6540016796501277,0.5481252981646068,-1.1604051736851093,-1.541654231080899,-1.5707963267948966,2.3075823533735957,1.2054075749906774,1.2251716314671128,0.8146381758222336,0.5939740069668348,-2.7698350799857696,2.3116192545385266,1.991643876477594,-0.9249617207031087
115,1,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-113_c4.jpg,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-113_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1561.3638993220425,1132.2162388472912,0,1,0.020834712,0.14615099,0.28270036,0.23495044,0.15351437,0.1618492,0.9972248137085503,2.098998332528264,2.240534458412729,1.261864158040037,0.609335795304095,0.46889351559106446,0.4955500446489296,0.48865831688617917,0.4937302711664693,0.36791677704837067,0.13569024719187647,0.0816885749697599,0.10835472193146657,0.011957860932532066,0.047494017226837854,0.004723989183395719,0.013660978239968516,0.0008601563439025375,0.00837434375188074,0.002495543851361301,0.000708502933479416,0.00983504704287107,0.001431310250483967,0.0001629577490421216,0.0035746254078464386,0.002199771879590935,0.0015499302766358311,0.00025941189541915964,0.004138101230400832,0.0017587483235591533,0.0001272560066133063,3.515368236204285e-05,0.00957467676957145,0.0011251984061373022,0.0009679091584074334,0.00045902122979552646,2.452878086724585e-05,0.0015713574453411917,0.0006303886419971539,0.0005703631689341525,0.0001951269053090371,5.949292963644275e-05,1.5707963267948966,2.9218874650506996,-1.5707963267948966,-0.6899751470667235,-0.4533132867528792,-1.0272992741235223,1.5707963267948966,1.374427432829646,1.585928096407472,2.6177976533417127,2.8622391029110936,-3.128651749723945,1.5707963267948966,-2.087737134939738,-2.1028143586924135,-0.7264676931556585,-0.6540016796501277,0.5481252981646068,-1.1604051736851093,-1.541654231080899,-1.5707963267948966,2.3075823533735957,1.2054075749906774,1.2251716314671128,0.8146381758222336,0.5939740069668348,-2.7698350799857696,2.3116192545385266,1.991643876477594,-0.9249617207031087
116,1,EF5Day7-13_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-61_c4.jpg,EF5Day7-13_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-61_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1550.4589189469423,1096.752291759771,0,1,0.021384267,0.062217273,0.112632,0.17264591,0.23764488,0.3934757,1.1483231633462334,0.9831233628636059,0.9563104552630883,0.9487608569641668,0.9378378988189862,1.0781679815725853,0.2968854091703262,0.15064523163103524,0.06250020290281087,0.061134491878687476,0.08500248687891566,0.05708318974964789,0.025915067917431766,0.001656303243225562,0.003327853106717699,0.0015142065544169797,0.00031695864556470336,0.0006134142736696249,0.0021110885216230964,0.00025338624171781057,0.0005114670075600822,0.0002970787008537404,0.00010110472590699489,0.0002874892519987661,0.0012356922227935562,0.0005684365117439905,0.00026298629264701344,0.0002814481942506886,0.00046348632349636185,0.00031379541027800966,0.0003784806765944107,0.00013148410230363214,4.576992322345688e-05,0.00047871321384285263,0.00015173807750272999,7.826501469215664e-05,9.71368175103351e-05,0.00023186592724547473,0.00017683838454540858,0.00017081299493375838,0.00015560837920729683,0.00012554905933257097,1.5707963267948966,2.4368055298884235,-1.5707963267948966,-0.1348747850401541,-3.0857088326917648,-1.277781036868368,-1.5707963267948966,-0.9281323186449929,1.0014190723472536,-1.4984268153596663,0.5303320577950997,1.819371196722681,-1.5707963267948966,-2.9368503195036912,-0.5919030959918122,-0.18565820083639795,-0.8459932985472032,0.9770809174752626,2.7327260278188668,0.026613047788973488,-1.5707963267948966,2.7293108120251786,-2.394041610344767,-2.6224663337981355,-1.0654839052068985,0.297807507583532,2.4179291606127253,-1.1393582692256912,-0.3662113210314962,-2.9968151144448774
117,1,EF5Day7-13_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-62_c4.jpg,EF5Day7-13_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-62_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1550.4589189469423,1096.752291759771,0,1,0.021384267,0.062217273,0.112632,0.17264591,0.23764488,0.3934757,1.1483231633462334,0.9831233628636059,0.9563104552630883,0.9487608569641668,0.9378378988189862,1.0781679815725853,0.2968854091703262,0.15064523163103524,0.06250020290281087,0.061134491878687476,0.08500248687891566,0.05708318974964789,0.025915067917431766,0.001656303243225562,0.003327853106717699,0.0015142065544169797,0.00031695864556470336,0.0006134142736696249,0.0021110885216230964,0.00025338624171781057,0.0005114670075600822,0.0002970787008537404,0.00010110472590699489,0.0002874892519987661,0.0012356922227935562,0.0005684365117439905,0.00026298629264701344,0.0002814481942506886,0.00046348632349636185,0.00031379541027800966,0.0003784806765944107,0.00013148410230363214,4.576992322345688e-05,0.00047871321384285263,0.00015173807750272999,7.826501469215664e-05,9.71368175103351e-05,0.00023186592724547473,0.00017683838454540858,0.00017081299493375838,0.00015560837920729683,0.00012554905933257097,1.5707963267948966,2.4368055298884235,-1.5707963267948966,-0.1348747850401541,-3.0857088326917648,-1.277781036868368,-1.5707963267948966,-0.9281323186449929,1.0014190723472536,-1.4984268153596663,0.5303320577950997,1.819371196722681,-1.5707963267948966,-2.9368503195036912,-0.5919030959918122,-0.18565820083639795,-0.8459932985472032,0.9770809174752626,2.7327260278188668,0.026613047788973488,-1.5707963267948966,2.7293108120251786,-2.394041610344767,-2.6224663337981355,-1.0654839052068985,0.297807507583532,2.4179291606127253,-1.1393582692256912,-0.3662113210314962,-2.9968151144448774
118,1,EF5Day7-13_EF_450ms_CA9_1600ms_Gamma_1_Sphere2-Image Export-62_c4.jpg,EF5Day7-13_EF_450ms_CA9_1600ms_Gamma_1_Sphere2-Image Export-62_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1559.7953490206057,1127.674514766614,0,1,0.018556071,0.06209769,0.10458528,0.1582813,0.2481474,0.4083323,0.897003803677158,0.9272002961933223,0.8824400444594341,0.8889687281587676,1.0038148089203591,1.1078921217962596,0.06772081544134703,0.09386064432319835,0.03892800687658194,0.08466073593721213,0.10597049654201439,0.09802327862395267,0.028161923082536584,0.0007762841643137201,0.0055871903654708946,0.0020632423861425345,0.0006201704206722261,0.0005515888284661364,0.0036131038721063545,0.0004233404000395941,0.0004051040596170054,5.98013317304729e-05,9.714400524377962e-05,0.00015886660187456724,0.0003805241975337304,0.0009414190628670209,0.00031398365990133783,0.0002924949355350617,0.00018092708621932063,0.0003178097191661869,0.0002690737909489106,0.00016005160980344887,0.0011202251772829675,0.0007821852993141615,0.00016468907150907932,0.00023204125957140414,0.00023585213340853632,0.0001403331428597336,8.42423615748897e-05,0.00013116819286283389,0.00016565267686570017,7.460257753781941e-05,1.5707963267948966,-1.5437116800021125,-1.5707963267948966,-0.8960177686650338,2.1630309656012834,0.7894467256145694,-1.5707963267948966,-1.5800992356830998,2.1516817027025588,1.315296279906076,-1.7722141808970142,-0.8265228468180373,-1.5707963267948966,2.2854383130557143,2.9598000847923784,-1.1553129965160178,-1.7028609547040963,-2.5260984133045623,-2.3366449805919394,2.8946381278092,1.5707963267948966,2.0379408274207433,-0.16466187763571347,0.8721045712480405,2.740565982650345,-0.6157901220987214,1.6807022341877438,1.4225224568107795,0.12184309669710218,0.9014358438256952
119,1,EF5Day7-13_EF_450ms_CA9_1600ms_Gamma_1_Sphere2-Image Export-63_c4.jpg,EF5Day7-13_EF_450ms_CA9_1600ms_Gamma_1_Sphere2-Image Export-63_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1559.7953490206057,1127.674514766614,0,1,0.018556071,0.06209769,0.10458528,0.1582813,0.2481474,0.4083323,0.897003803677158,0.9272002961933223,0.8824400444594341,0.8889687281587676,1.0038148089203591,1.1078921217962596,0.06772081544134703,0.09386064432319835,0.03892800687658194,0.08466073593721213,0.10597049654201439,0.09802327862395267,0.028161923082536584,0.0007762841643137201,0.0055871903654708946,0.0020632423861425345,0.0006201704206722261,0.0005515888284661364,0.0036131038721063545,0.0004233404000395941,0.0004051040596170054,5.98013317304729e-05,9.714400524377962e-05,0.00015886660187456724,0.0003805241975337304,0.0009414190628670209,0.00031398365990133783,0.0002924949355350617,0.00018092708621932063,0.0003178097191661869,0.0002690737909489106,0.00016005160980344887,0.0011202251772829675,0.0007821852993141615,0.00016468907150907932,0.00023204125957140414,0.00023585213340853632,0.0001403331428597336,8.42423615748897e-05,0.00013116819286283389,0.00016565267686570017,7.460257753781941e-05,1.5707963267948966,-1.5437116800021125,-1.5707963267948966,-0.8960177686650338,2.1630309656012834,0.7894467256145694,-1.5707963267948966,-1.5800992356830998,2.1516817027025588,1.315296279906076,-1.7722141808970142,-0.8265228468180373,-1.5707963267948966,2.2854383130557143,2.9598000847923784,-1.1553129965160178,-1.7028609547040963,-2.5260984133045623,-2.3366449805919394,2.8946381278092,1.5707963267948966,2.0379408274207433,-0.16466187763571347,0.8721045712480405,2.740565982650345,-0.6157901220987214,1.6807022341877438,1.4225224568107795,0.12184309669710218,0.9014358438256952
120,1,EF5Day7-13_EF_450ms_CA9_1600ms_Gamma_1_Sphere3-Image Export-63_c4.jpg,EF5Day7-13_EF_450ms_CA9_1600ms_Gamma_1_Sphere3-Image Export-63_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1571.747259599058,1135.7565668487105,0,1,0.017144913,0.058374442,0.10946852,0.16097355,0.24727459,0.40676397,0.8721861402424658,0.896309487283242,0.9279394910895888,0.9003034410355771,0.9946968520261479,1.0997976758299588,0.0773096471985731,0.04654306148112901,0.07974153288331236,0.09279955046320428,0.10165699325022107,0.07564984872652582,0.023366735667318637,0.0013073957003651466,0.004695809612183891,0.0018168328603409868,0.0003734705168382976,0.0003265881967806084,0.0028555091664537184,0.00016204205145393716,0.0004248351836291535,0.0003398179229312047,0.0002736245405256301,0.0004878349090117757,0.00022062172271607495,0.0007522253411820308,0.00011199369772307683,0.00018222467103412218,0.0001561026100267026,0.0002522281189799015,0.00020093302755057273,0.0003280991173492653,0.0007924531752946159,0.0005172862912003956,0.0002557728172771198,0.00014879953643903184,0.00014426825903078133,0.00018701068258517793,0.00019601501302656012,0.0001764176563108707,0.00013099144509452556,0.00020826761899056179,1.5707963267948966,-1.0368481505556641,-1.5707963267948966,-1.6321328315601165,1.8397551919349557,-0.2634658771659762,-1.5707963267948966,-1.338466235558729,1.934748710853571,2.0339588894988085,1.4090920294206724,-2.932778405023425,-1.5707963267948966,1.5177169343207897,1.067459109142872,-0.9861731486088352,2.5379724380739965,3.100333082541625,0.28625060364342664,0.3998403916231124,1.5707963267948966,1.5175610032971876,-0.7829128241133911,1.6558874357365398,-2.3466908549134318,-1.7467173723106455,-1.9689181538094331,-0.0370391621728583,-1.514400123442361,-2.9737385097126605
121,1,EF5Day7-13_EF_450ms_CA9_1600ms_Gamma_1_Sphere3-Image Export-64_c4.jpg,EF5Day7-13_EF_450ms_CA9_1600ms_Gamma_1_Sphere3-Image Export-64_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1571.747259599058,1135.7565668487105,0,1,0.017144913,0.058374442,0.10946852,0.16097355,0.24727459,0.40676397,0.8721861402424658,0.896309487283242,0.9279394910895888,0.9003034410355771,0.9946968520261479,1.0997976758299588,0.0773096471985731,0.04654306148112901,0.07974153288331236,0.09279955046320428,0.10165699325022107,0.07564984872652582,0.023366735667318637,0.0013073957003651466,0.004695809612183891,0.0018168328603409868,0.0003734705168382976,0.0003265881967806084,0.0028555091664537184,0.00016204205145393716,0.0004248351836291535,0.0003398179229312047,0.0002736245405256301,0.0004878349090117757,0.00022062172271607495,0.0007522253411820308,0.00011199369772307683,0.00018222467103412218,0.0001561026100267026,0.0002522281189799015,0.00020093302755057273,0.0003280991173492653,0.0007924531752946159,0.0005172862912003956,0.0002557728172771198,0.00014879953643903184,0.00014426825903078133,0.00018701068258517793,0.00019601501302656012,0.0001764176563108707,0.00013099144509452556,0.00020826761899056179,1.5707963267948966,-1.0368481505556641,-1.5707963267948966,-1.6321328315601165,1.8397551919349557,-0.2634658771659762,-1.5707963267948966,-1.338466235558729,1.934748710853571,2.0339588894988085,1.4090920294206724,-2.932778405023425,-1.5707963267948966,1.5177169343207897,1.067459109142872,-0.9861731486088352,2.5379724380739965,3.100333082541625,0.28625060364342664,0.3998403916231124,1.5707963267948966,1.5175610032971876,-0.7829128241133911,1.6558874357365398,-2.3466908549134318,-1.7467173723106455,-1.9689181538094331,-0.0370391621728583,-1.514400123442361,-2.9737385097126605
