ImageNumber,ObjectNumber,FileName_Brightfield,FileName_Fluorescence,PathName_Brightfield,PathName_Fluorescence,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Intensity_IntegratedIntensityEdge_Fluorescence,Intensity_IntegratedIntensity_Fluorescence,Intensity_LowerQuartileIntensity_Fluorescence,Intensity_MADIntensity_Fluorescence,Intensity_MassDisplacement_Fluorescence,Intensity_MaxIntensityEdge_Fluorescence,Intensity_MaxIntensity_Fluorescence,Intensity_MeanIntensityEdge_Fluorescence,Intensity_MeanIntensity_Fluorescence,Intensity_MedianIntensity_Fluorescence,Intensity_MinIntensityEdge_Fluorescence,Intensity_MinIntensity_Fluorescence,Intensity_StdIntensityEdge_Fluorescence,Intensity_StdIntensity_Fluorescence,Intensity_UpperQuartileIntensity_Fluorescence,Location_CenterMassIntensity_X_Fluorescence,Location_CenterMassIntensity_Y_Fluorescence,Location_CenterMassIntensity_Z_Fluorescence,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_Fluorescence,Location_MaxIntensity_Y_Fluorescence,Location_MaxIntensity_Z_Fluorescence,Number_Object_Number
44,1,EF5Day11-17_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-13_c4.jpg,EF5Day11-17_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-13_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,1891766,2804960,2562,1847,697,343,1662.8574591149222,1081.9737256087699,8.502725666895564,2071994,0.645412748827946,1551.989458915704,-24,0.674435999087331,0.11760934542359645,1859.9752010920847,1867.1261339288249,444.1846462902562,123.47951655726362,105.11898020814318,1411.6923237632323,1420.712302735954,-77.70556125307758,14217.319507799835,0.9130171226364555,0.6908931920642787,0.030826380233211204,0.14535356990363732,0.07122880200359655,0.021320067458026185,0.008515619252863935,0.0601600121090462,0.01434377028347396,0.018025321035177493,0.019201741785657606,0.009983637235317974,0.001942121524192556,0.0027471816676045624,0.03732411492424127,0.012930142237609514,0.0030840041677539292,0.005630364860594475,0.010500913320737179,0.0016510383695549802,0.0022187020806160697,0.020360237288100626,0.005576191568119199,0.011423492450728726,0.007544857235249401,0.0022785668937918098,0.01027132161389367,0.009138160895663971,0.003843443029567157,0.005554195422406702,0.0018384629498573706,458.99905062722974,53554.53709183261,0.019638430327177048,0.0058937277644872665,71.5362094938823,0.08978274464607239,0.12118587642908096,0.03727759689979938,0.028309281957616644,0.025532158091664314,0.0,0.0,0.034467856021474466,0.01247092702687998,0.03423137217760086,1591.3893547109205,1078.8529369822636,0.0,1662.8574591149222,1081.9737256087699,0,1053.0,1081.0,0.0,1
45,1,EF5Day11-17_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-04_c4.jpg,EF5Day11-17_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-04_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,1493179,2082267,2376,1760,837,407,1596.2191887241918,1080.7763684059312,3.899576843783983,1572288,0.6202039654500154,1378.8308635101355,-8,0.7170929568590387,0.2564380803506984,1566.8955208595335,1597.8992458850464,343.7397271192261,129.8473494866685,123.8789731956154,1269.1873934135058,1229.1364488494057,61.56451084130719,8554.007173466905,0.9496854265885131,0.7436117213009736,0.0629558503293067,0.15620377321786716,0.0634308921719668,0.002777390263839493,0.007102853409381337,0.05790206566918837,0.0012393509903480795,0.012662480395596672,0.02850975103502907,0.013247807180284546,0.0014261098468180149,0.00346272248079994,0.01736491564808352,0.0060975348199114755,0.005052346019536519,0.008937361374991593,0.0023623947856999707,0.006863864984314706,0.0015288444484340058,0.00047734138359394816,0.008596603140196366,0.005140491393145593,0.0026723049257957863,0.0017960275014657408,0.006891222918509223,0.01158699929599048,0.0037399700210023023,0.00023776042613148177,0.0017739125883775274,121.8001432250021,33969.84966086119,0.017398430034518242,0.003921570256352425,11.76839829772193,0.08978274464607239,0.10154744982719421,0.01651975359080457,0.022750018357384605,0.019638430327177048,0.00194941193331033,0.00194941193331033,0.027609814983114378,0.00913226050335591,0.025532158091664314,1597.2074381808227,1092.503199244026,0.0,1596.2191887241918,1080.7763684059312,0,1508.0,1219.0,0.0,1
46,1,EF5Day11-17_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-05_c4.jpg,EF5Day11-17_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-05_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,1894628,2804234,2459,1858,592,356,1559.2983567222695,1094.5871046981254,7.839179078918505,2072217,0.6447689787720129,1553.162996006051,-20,0.6756312062402781,0.12756437758760325,1861.7066573464708,1868.95184528655,444.56270648807237,124.05513853909135,105.80170130957252,1411.2988019386778,1423.046682311121,-77.64149674548749,13661.619976969472,0.9142999985040177,0.6905717836106626,0.03176094633411428,0.14489242656540102,0.07095512125354629,0.021438628574983624,0.00804925762869319,0.060708564935996,0.014239233549625549,0.017968892889980763,0.020043000192743504,0.01009639857435836,0.001674576117787173,0.003078667572422827,0.03736645107865921,0.012780335297755529,0.0030884039904103245,0.005699165700440754,0.010398421379930878,0.0012568311360661567,0.002018536522453258,0.020490958523472522,0.005559791021944691,0.011415175131515711,0.007658274566107296,0.0024639711168988002,0.010603376476076643,0.009209665217096895,0.003793332251700246,0.005443855467208137,0.0018601242418544237,448.14099633018486,53835.65874327812,0.019638430327177048,0.0058937277644872665,69.96959740523886,0.08978274464607239,0.12344077974557877,0.03805868334014309,0.028414896614680097,0.025532158091664314,0.003638823749497533,0.003638823749497533,0.03504542741068072,0.012496272173769505,0.03423137217760086,1489.482281942271,1089.9545823436358,0.0,1559.2983567222695,1094.5871046981254,0,950.0,1093.0,0.0,1
47,1,EF5Day11-17_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-06_c4.jpg,EF5Day11-17_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-06_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,1055349,1398852,2134,1590,860,492,1504.7386608600568,1034.6494856203967,3.989874972309372,1140652,0.5810458882681034,1159.1859558745134,1,0.7544393545564506,0.250634420110962,1292.4940492711387,1352.8152128062427,487.06570398663877,164.82181721891473,142.12670403551894,1085.7382991015397,1051.92316320287,71.40848638235653,7274.156272296823,0.9252155784586359,0.73240097884812,0.01903538043093322,0.1771043210370633,0.056649290877356484,0.005108050232886929,0.012662318871176425,0.06496695787403618,0.0070689117103768405,0.016919613382419655,0.00893079361149293,0.009395643181965755,0.00596032197726953,0.0017842309018738362,0.021820259416420556,0.003794857237674857,0.006710630183767523,0.005300229840097488,0.00612847462523975,0.006402006971086598,0.0043306823261137755,0.013299229705434838,0.013583607744816102,0.0060075240094583475,0.005017632205975874,0.005405256081641094,0.005451900339854969,0.004089287778858293,0.005509878392204367,0.005574503390788592,0.001920932381880813,36.051013827323914,23464.54341904074,0.019638430327177048,0.003921570256352425,7.8214526520098415,0.023560000583529472,0.08417176455259323,0.005761709098181862,0.02223391827636236,0.023560000583529472,0.003638823749497533,0.0,0.0020336403342713382,0.005900103898556683,0.025532158091664314,1507.4635749764136,1041.9809223585887,0.0,1504.7386608600568,1034.6494856203967,0,1752.0,1132.0,0.0,1
48,1,EF5Day13-10_EF5_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-21_c4.jpg,EF5Day13-10_EF5_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-21_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,1367113,1860055,2222,1730,879,345,1559.6552011428462,1073.5790925841536,2.1639539649247244,1410726,0.5071472643291451,1319.341628889774,0,0.7349852558123281,0.46211703955300465,1428.706522847989,1461.086239754519,573.2756753953546,191.21909470623507,167.17057157286985,1233.7251169066062,1231.3441688664723,-34.265822582820604,6097.209916697237,0.9690847124104893,0.811470049604161,0.07271010246916865,0.12556483498562207,0.0432389881438672,0.015431858310342337,0.028304662266250214,0.052704418276220216,0.005790590687888832,0.013725148220223473,0.019425636070930653,0.005017643491217815,0.008806614367918355,0.01471665696189425,0.016075417061054576,0.011928918131090635,0.0032890516852285795,0.016931487844489772,0.005518458197498407,0.003186512654598659,0.007525563017588121,0.008289031148091914,0.0044277125770038105,0.0033601257728888057,0.004469373520503653,0.0033753196150393405,0.002187927050345742,0.0030040686461847888,0.004306973753331816,0.004436632758952698,0.0024639222331800737,41.48958586109802,35871.41241773055,0.023560000583529472,0.00308823399245739,2.1285812748158226,0.08978274464607239,0.09370431303977966,0.007931482672739059,0.026238805729834,0.025532158091664314,0.003638823749497533,0.003638823749497533,0.008194707783861162,0.0070838472997961244,0.03114313818514347,1561.783660604649,1073.6018645616432,0.0,1559.6552011428462,1073.5790925841536,0,1372.0,1484.0,0.0,1
49,1,EF5Day13-10_EF5_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-22_c4.jpg,EF5Day13-10_EF5_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-22_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,1034905,1412070,2155,1664,988,454,1561.5015890347422,1081.0368594218794,2.6161119957699337,1072345,0.47760851724203734,1147.9032934198524,1,0.7328992188772512,0.38224663226074745,1230.7454235074827,1263.3107297889937,496.67796407732845,168.55700877752093,148.12157169028418,1095.2299389963664,1081.2994103431104,-36.235190033138,5832.884014889432,0.9650858632249882,0.8256390666924884,0.044837489576786724,0.12652358123250496,0.043419762542651674,0.012670172386388765,0.03108546002766487,0.06263909422385879,0.010511696746214431,0.005092431167480311,0.013043333197244577,0.004447342042086202,0.014271049197027184,0.01736153750769911,0.009738227190705483,0.004785274745979049,0.0007449171944216373,0.015052928564731966,0.011196613980495524,0.004615528497885318,0.002675802205576184,0.0013988786926622894,0.00908905517232405,0.0021088384677447514,0.001156006163411061,0.002878973216801939,0.005517838878667911,0.0071704396905449734,0.00475498784886654,0.0037723693440627213,0.0040659542112716305,32.81448727659881,21420.85736582242,0.017398430034518242,0.003921570256352425,16.42451589485971,0.028620392084121704,0.08025018870830536,0.00656027334598137,0.02069838039802921,0.019638430327177048,0.003638823749497533,0.002805490279570222,0.0045248426658411915,0.005955746008764312,0.023560000583529472,1564.0393985278265,1064.8095908483544,0.0,1561.5015890347422,1081.0368594218794,0,1520.0,1232.0,0.0,1
50,1,EF5Day13-10_EF5_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-23_c4.jpg,EF5Day13-10_EF5_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-23_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,1429579,1948996,2362,1764,881,448,1597.2112307189739,1090.870921439109,6.182952018446354,1493538,0.4846134463855863,1349.1465877075586,1,0.733495091831897,0.16173504129040275,1449.1768039500294,1494.487203023164,589.6185207403173,199.1473744168672,173.9798838946618,1272.9745656211928,1267.6361350478535,77.02757819026918,10539.183109893016,0.957176181657246,0.8095999624480751,0.07436040740872599,0.12849287194804218,0.03825124365932032,0.018805934932681585,0.02430105635217075,0.05571929396154207,0.006297020801617148,0.011392248762513409,0.01842555641845023,0.004977413848459727,0.007214329121587154,0.016187928960939034,0.016900117965973998,0.010245312893171153,0.002745360826958011,0.017203763962675048,0.006281295615421234,0.0018418003579355152,0.004176398883342365,0.008346683365072514,0.00523196291227462,0.0037903233891383743,0.0030216183893634757,0.0015108645037734878,0.004424450035454739,0.000926568638466077,0.007161240996325897,0.0015852552382674334,0.0013647997169526711,98.27960244007409,33258.32599758939,0.019638430327177048,0.001972157508134842,4.806837429376674,0.03254196047782898,0.08417176455259323,0.010847638238418774,0.023264419803025498,0.023560000583529472,0.0,0.0,0.0066707288052626264,0.005139506064677669,0.025532158091664314,1593.3453723056905,1088.0142057023052,0.0,1597.2112307189739,1090.870921439109,0,1923.0,1390.0,0.0,1
51,1,EF5Day7-10_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-42_c4.jpg,EF5Day7-10_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-42_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,927244,1387880,2231,1629,975,524,1604.0415758958807,1058.7461865485245,2.9181292935130037,980954,0.47332203428155883,1086.5559021138356,0,0.6681009885580886,0.34268529575539997,1162.4887796310043,1255.8065137591857,404.2499226963439,136.96868548477536,118.1397477566293,1036.904828566489,1024.0241206855665,71.75328922724657,5831.1499961736645,0.9452471777473765,0.7486136659835274,0.0037626551521685683,0.17894563053709336,0.035910025270604246,0.0009142783741788237,0.00822669513894917,0.08080601352945779,0.004224607671432926,0.013083618530827599,0.003499542649963989,0.0013428141132701818,0.0009942837450817035,0.006306522305363073,0.014794452593183223,0.0012053619729054707,0.003082097787376386,0.001509760009196575,0.003867348565707222,0.0031909623960444185,0.005102216230913244,0.02211512093304823,0.012007685925553367,0.005371910326299929,0.003400638508576955,0.005283529269580185,0.0021088866654311884,0.0020271699918265555,0.0007189593507866668,0.006122213029965595,0.00332246406751728,43.1159786619246,19634.187848207774,0.017398430034518242,0.003921570256352425,6.246858776498245,0.08586116880178452,0.08586116880178452,0.0086214714380973,0.021174780153020968,0.019638430327177048,0.002805490279570222,0.002805490279570222,0.010512747448679279,0.005822228174105183,0.023560000583529472,1601.8364049858312,1052.901491019159,0.0,1604.0415758958807,1058.7461865485245,0,1799.0,1286.0,0.0,1
52,1,EF5Day7-10_EF_450ms_CA9_1600ms_Gamma_1_Sphere3-Image Export-43_c4.jpg,EF5Day7-10_EF_450ms_CA9_1600ms_Gamma_1_Sphere3-Image Export-43_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,739067,1099260,2193,1595,1077,610,1630.0372347838559,1073.7573440567635,2.4180742108497864,788490,0.4971048028248939,970.0563543468918,1,0.6723313865691465,0.41355223736022934,1045.1561545854636,1121.3322433605483,412.6451259859978,142.41041120668618,123.4908903522847,923.3302637225202,906.8720731066314,79.55912558812446,4738.944801964782,0.9373194333472841,0.7483854048071018,0.057363667989647156,0.1697646857789636,0.03654759999579544,0.010715786861285331,0.015143813808912202,0.06779209569434483,0.0006882901634974865,0.010081098685105715,0.02186938963159386,0.005051582602564432,0.0019267937002428524,0.005417417026776143,0.012074791506024952,0.005964033200310909,0.003595824847743001,0.016749274490216962,0.005878128281952848,0.007623111233087883,0.0037514693404660008,0.009098833828135148,0.00558194572658669,0.003924932461010259,0.001309828375201145,0.0013577008547448787,0.006207629165552202,0.0074665219181516,0.0023117067787232497,0.002186567097668352,0.0025543827847462107,29.984687217976898,16337.398684941,0.017398430034518242,0.003921570256352425,12.523122834945811,0.03254196047782898,0.05162980407476425,0.007445911899174795,0.022105436563858216,0.019638430327177048,0.002805490279570222,0.0,0.0034606078184245275,0.006481651677190769,0.025532158091664314,1627.4562389088678,1061.5030768068445,0.0,1630.0372347838559,1073.7573440567635,0,1428.0,657.0,0.0,1
53,1,EF5Day7-10_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-44_c4.jpg,EF5Day7-10_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-44_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,1057103,1412619,2189,1674,940,543,1577.1380707461808,1122.273188137769,2.270285775785872,1105783,0.4098247400069605,1160.148844958342,1,0.7483284594076676,0.4404731821278511,1217.3013345161662,1249.7763799976378,527.193512858419,175.59075965227038,152.0855022676389,1125.8336750473318,1110.3788011940535,77.48780266998365,5491.662622758373,0.955976896009434,0.8452324738690667,0.0258818087836877,0.12315952099995249,0.03225328755215487,0.010154365999735336,0.010629682829445672,0.07499304027087123,0.010898984597320261,0.002051385400533565,0.005499795906028682,0.0018055472207670347,0.011049559655772336,0.030406663183296476,0.004813715352677945,0.003918603342059766,0.005375892234949544,0.010491496549786187,0.004884379079944453,0.005149914084692609,0.0084583882783688,0.002655735877086809,0.009281059817237447,0.002497846643655994,0.002696312979096944,0.0008122158460080137,0.006703827170798022,0.0020774509941329,0.003568058928853945,0.0022038950855976154,0.0019663456587129795,24.27561615384184,14071.044981889892,0.011221961118280888,0.0030882349237799644,8.18459653573137,0.019638430327177048,0.03254196047782898,0.0051355227742419796,0.013310949814625342,0.014310196042060852,0.00194941193331033,0.00194941193331033,0.0025750551914851157,0.003008088771698893,0.014310196042060852,1569.5465134636918,1119.2144500843565,0.0,1577.1380707461808,1122.273188137769,0,1057.0,835.0,0.0,1
54,1,EF5Day9-14_EF5_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-28_c4.jpg,EF5Day9-14_EF5_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-28_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,992635,1347245,2067,1720,880,585,1461.9441123877357,1152.2086658237922,2.932155819630731,1054145,0.3946106213219857,1124.2162316423778,-2,0.7367887800659865,0.34104599534070384,1177.0642324545465,1232.1631385494375,412.3311775745317,131.78923923039002,111.4136436887332,1096.5428155145185,1081.5436349552451,64.95449254305545,6047.741879265701,0.941649393584374,0.8205039644208201,0.026190894637614173,0.13828363675113836,0.028850897269482867,0.010888013199532023,0.015135106589678963,0.07850046928833675,0.008980327747071313,0.005528431521185654,0.005075576857054817,0.001835324197416031,0.004412321555947516,0.026059402044193585,0.006778762507709661,0.0033281304998382657,0.006755563931487045,0.008237545825046561,0.00842271565614633,0.003069184100730965,0.011655467705792854,0.003609070247433893,0.00912252196859182,0.002845945812650246,0.0005358549817757861,0.005278505854157324,0.005011084652683072,0.00550701915763998,0.0010191350143758933,0.0026558553457920048,0.001236917000848071,49.28158453293145,28197.11246067658,0.023560000583529472,0.005060391500592232,3.750956472029311,0.08978274464607239,0.09370431303977966,0.009457222132590952,0.028406325044630282,0.028620392084121704,0.002805490279570222,0.002805490279570222,0.013862198569775688,0.008257421298599892,0.03423137217760086,1458.9578571827706,1149.9388741360206,0.0,1461.9441123877357,1152.2086658237922,0,999.0,971.0,0.0,1
55,1,EF5Day9-14_EF5_450ms_CA9_1600ms_Gamma_1_Sphere1_2-Image Export-29_c4.jpg,EF5Day9-14_EF5_450ms_CA9_1600ms_Gamma_1_Sphere1_2-Image Export-29_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,1100337,1479793,2143,1786,962,533,1537.5936399484885,1145.8913469237152,4.19253862616992,1162860,0.3071446702703487,1183.6353243018962,1,0.7435749459552788,0.23851897124047408,1217.472390848505,1275.4485485506657,531.989661553681,172.967350675286,148.86235252742716,1170.857608960093,1158.623227011855,-24.942797549003085,7613.885240378708,0.9462334244879005,0.8436722506865401,0.015538387270551611,0.1255603323920871,0.01798662132412207,0.007256773015492296,0.017465485382986323,0.07790091790256846,0.007040257759472594,0.013700502985955525,0.0016382176169089477,0.0036632281319318206,0.006086385803224651,0.03248614045802315,0.0020812190332770947,0.0009022956685545065,0.010917147660050388,0.005244957597079707,0.0062188533523158595,0.0012147118544560622,0.003037874537866018,0.0029439561221500286,0.006118758339341655,0.005041699509761435,0.0020796208125313247,0.0008966378078711968,0.0045031869903655874,0.006110545151922225,0.003705047057187364,0.0038883437592473176,0.004533050653846063,67.2644879121799,31909.491442045663,0.025532158091664314,0.005060391500592232,14.648288020067287,0.04124117270112038,0.07183372229337692,0.010252170082636779,0.028999744116616693,0.028620392084121704,0.002805490279570222,0.002805490279570222,0.006168615863837023,0.006655690140359394,0.03423137217760086,1551.7414663237898,1142.0951184304372,0.0,1537.5936399484885,1145.8913469237152,0,1607.0,1443.0,0.0,1
56,1,EF5Day9-14_EF5_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image Export-31_c4.jpg,EF5Day9-14_EF5_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image Export-31_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,547165,787524,2033,1472,1157,573,1587.7466815311652,1045.3754754050424,4.115636591883199,592998,0.5696447638778642,834.6688657755334,1,0.6947915238138774,0.24297577730069414,929.8898958325744,1038.4006933741907,350.0228563965502,115.38280238806067,98.08159868191383,776.0370998528383,764.2681517093698,48.91494429831421,5319.644332795144,0.9227096887341947,0.64441061315964,0.03464176723905701,0.2088930262485797,0.04324831469267535,0.0055749649279377925,0.012950843036312786,0.044410570421271514,0.012133746435446815,0.02039683321091731,0.015069192620306732,0.010250016538152664,0.004093976854082228,0.02816820401270419,0.016685222064933888,0.007398073380172528,0.00846140641612703,0.007177186714124477,0.002844794406841191,0.0019678572828996928,0.0023945424227569583,0.01723939007012962,0.005051135737868046,0.006082138080204061,0.001726256123892785,0.0029397911732909022,0.006634123276054295,0.007104467541857496,0.0065602605634544,0.003652266232310364,0.005393271815193742,39.8636197084561,17964.303158913273,0.028620392084121704,0.003921564668416977,8.602914514819378,0.028620392084121704,0.0659400001168251,0.008673546498793755,0.03283160136140519,0.03423137217760086,0.003638823749497533,0.002805490279570222,0.005489066958692395,0.009156776612142719,0.0373196043074131,1586.5671362774451,1053.8971425625718,0.0,1587.7466815311652,1045.3754754050424,0,1767.0,1311.0,0.0,1
57,1,EF5Day9-14_EF5_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image Export-30_c4.jpg,EF5Day9-14_EF5_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image Export-30_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,1372098,1942544,2278,1803,824,467,1568.225819147029,1152.9890306669058,10.807516465013462,1494561,0.45336390652220354,1321.7448440799863,-16,0.7063407572749961,0.09252819583826138,1426.6029967709264,1471.655530346691,289.61353559528254,108.03910507089743,102.69371937952194,1330.9841324277747,1271.5676464542507,-59.579083312828665,13650.873764944885,0.9180608887827262,0.8066458732238543,0.028378711618584282,0.12453633442938912,0.03992456735391391,0.013128399069108588,0.019036227684132205,0.08240133101914492,0.012034935647805733,0.010601223635456968,0.002890953503716688,0.0039695759854825275,0.004677035520102499,0.011980886581655095,0.008873774034158122,0.003563106670628725,0.003694561752425692,0.0070563348771160465,0.010658972590199439,0.004147387601928342,0.004108191504232727,0.005413105954096437,0.013637970958715648,0.0009467133349506861,0.0015660475645474226,0.006944996927227521,0.007169254775834872,0.004689533429406307,0.0024751213498100696,0.00280504858394992,0.004733259491213524,292.49298105039634,42283.45346125192,0.023560000583529472,0.0056109800934791565,26.80774751064548,0.08978274464607239,0.11361764371395111,0.02458130776118971,0.030816642441904237,0.028620392084121704,0.0,0.0,0.02715126743092976,0.01187141816587217,0.03423137217760086,1591.3403680069136,1166.5674310733793,0.0,1568.225819147029,1152.9890306669058,0,1605.0,1394.0,0.0,1
58,1,EF5Day9-14_EF5_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-33_c4.jpg,EF5Day9-14_EF5_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-33_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,772757,1044856,2076,1559,1028,562,1532.4619175238788,1082.6580244501183,2.6083504442921206,815535,0.5119275573595534,991.9197401357179,1,0.7395822965078441,0.3833840664272356,1073.3252304407054,1103.160006526705,428.01051388955386,146.47521545725695,127.27922061357856,960.6896145869824,922.0170952880284,61.94625049520153,5032.796569686641,0.9475460893769121,0.8063054470008927,0.05544565317638814,0.13720851496022674,0.04695821759416778,0.015727734939571043,0.0078007307138994765,0.06453861214583864,0.00832618151603548,0.010810631084782713,0.014467317470680773,0.008743281531194821,0.0028085884309021337,0.016283977898022085,0.013171298157823155,0.005225101419543487,0.005626199107042539,0.015053774247949788,0.004689839291960738,0.006201040557082473,0.005037611941737314,0.0005417875284877842,0.01054908607003099,0.0019518082492656827,0.008072209905582745,0.002145558098080885,0.0042960875386106896,0.00630110755046159,0.002146668119240116,0.004355970976304954,0.0036543838575962095,35.93208027095534,22220.18203289411,0.025532158091664314,0.005060391500592232,9.304477633386957,0.028620392084121704,0.08025018870830536,0.008273562116268786,0.028754423490041644,0.028620392084121704,0.002805490279570222,0.0,0.003560180756623602,0.007019471131073618,0.03423137217760086,1523.8430963306475,1079.1524253188277,0.0,1532.4619175238788,1082.6580244501183,0,1684.0,1192.0,0.0,1
